LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
20,"The solver invocation boundary surface routes solve requests through application-service command/job semantics with diagnostics, progress/cancellation, and reproducibility metadata; concrete transport is TBD.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Datasheet.md:L57|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0007",813fb6c093fa,IN,SEC-ED061-0007,UNIT-ED061-0001,,
21,"The results boundary surface exposes mechanical results, diagnostics, warnings, hashes, and rule-pack status without compliance or approval claims; result export details are shared with DEL-08-04/DEL-10-05.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Datasheet.md:L58|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0007",b8fed7877048,IN,SEC-ED061-0007,UNIT-ED061-0001,,
22,"The rule-pack hook boundary surface allows governed rule-pack evaluation hooks while preserving sandboxing, unit safety, checksums, source notes, and private/public markings; expression grammar/library is TBD.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Datasheet.md:L59|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0007",35ef7159bd6c,IN,SEC-ED061-0007,UNIT-ED061-0001,,
23,"The plugin manifest boundary surface has candidate concept slots for identity, version, declared extension point, schema/envelope compatibility, capability request, data-boundary declaration, diagnostics compatibility, and review status; exact field names and permission taxonomy are TBD.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Datasheet.md:L60|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0007",bf2e81d92103,IN,SEC-ED061-0007,UNIT-ED061-0001,,
24,"DEL-10-01 references SOFTWARE_DECOMP.md revision 0.7 for SOW-030, OBJ-009, AB-00-02/03/04/06/07/08, and OI-004.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Datasheet.md:L67|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0008",5dcb3edb23d5,IN,SEC-ED061-0008,UNIT-ED061-0001,,
25,"DEL-10-01 gives later API, plugin, adapter, headless runner, result export, report, and security work a common boundary contract that keeps interoperability extensible without creating a shortcut around units, provenance, diagnostics, public/private data controls, rule-pack sandboxing, report controls, or professional-responsibility limits.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L14|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0011",6446d59aec1e,IN,SEC-ED061-0011,UNIT-ED061-0001,,
26,"Treat the public API as a governed service boundary, not a direct tunnel into solver internals, storage internals, private libraries, rule-pack evaluator internals, or report-generation controls.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L18|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0012",7959c3ef540b,IN,SEC-ED061-0012,UNIT-ED061-0001,,
27,"Keep transport binding separate from envelope semantics: the envelope can be specified now while HTTP, IPC, CLI JSON, in-process library calls, or other transport choices remain TBD until approved.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L19|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0012",c5c771858e16,IN,SEC-ED061-0012,UNIT-ED061-0001,,
28,Prefer schema-first contracts and explicit `TBD` placeholders over invented endpoint syntax or plugin manifest fields.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L20|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0012",dbf7cdb46743,IN,SEC-ED061-0012,UNIT-ED061-0001,,
29,"Let adapters translate external data, but require imported data to pass schema, unit, provenance, redistribution, diagnostics, and data-boundary checks before core use.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L21|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0012",6462b63a80fd,IN,SEC-ED061-0012,UNIT-ED061-0001,,
30,Treat rule-pack hooks as security-sensitive: a hook may expose governed evaluation capabilities later but must never authorize arbitrary code execution by implication.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L22|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0012",27dff8216fc6,IN,SEC-ED061-0012,UNIT-ED061-0001,,
31,"Preserve the three-state authority boundary in which mechanics solved, user-rule checked, and professional approval are distinct.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L23|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0012",75025ac09a76,IN,SEC-ED061-0012,UNIT-ED061-0001,,
32,"For application services and GUI/headless clients, the boundary provides stable command/query/job/result envelopes and must not expose direct mutable domain-core internals.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L31|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0013",e3091fd966bb,IN,SEC-ED061-0013,UNIT-ED061-0001,,
33,"For adapter and plugin authors, the boundary provides extension points and failure modes, denying by default and requiring manifest, capability, diagnostics, provenance, and review status concepts.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L32|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0013",1091a512ce3c,IN,SEC-ED061-0013,UNIT-ED061-0001,,
34,"For project reviewers, the boundary must trace every capability to unit, provenance, rule, privacy, report, and professional-boundary controls as evidence that extension cannot bypass governance.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L33|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0013",66314ac5d354,IN,SEC-ED061-0013,UNIT-ED061-0001,,
35,"For future implementers, unresolved transport/runtime/schema-layout decisions must be carried as visible `TBD`, not hidden assumptions.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L34|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0013",0867130bb08a,IN,SEC-ED061-0013,UNIT-ED061-0001,,
36,"Public API and plugin docs should avoid marketing language such as ""certified"", ""approved"", ""code compliant"", or ""professionally accepted"", and should describe computed states and human-review obligations using the project vocabulary in docs/TYPES.md.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L36|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0013",cb879c16bec3,IN,SEC-ED061-0013,UNIT-ED061-0001,,
37,Trade-off on public surface vs. safer core: start with fewer governed operation families and expand only when validation and privacy controls are defined.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L42|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0014",1077a1485e1b,IN,SEC-ED061-0014,UNIT-ED061-0001,,
38,"Trade-off on early OpenAPI file vs. schema-first clarity: because repository-level `api/openapi.yaml` is outside write scope and public transport is TBD, keep the current artifact as an equivalent deliverable-local contract.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L43|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0014",c713647c2b51,IN,SEC-ED061-0014,UNIT-ED061-0001,,
39,"Trade-off on plugin flexibility vs. no-bypass controls: flexibility is acceptable only after capability declarations, sandbox behavior, private-data restrictions, and diagnostics are explicit.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L44|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0014",e4cec1af4a31,IN,SEC-ED061-0014,UNIT-ED061-0001,,
40,"Trade-off on external format support vs. protected data risk: external formats remain TBD until each adapter can enforce provenance, redistribution, protected-content, unit, and diagnostics gates.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L45|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0014",5dffd33db8b5,IN,SEC-ED061-0014,UNIT-ED061-0001,,
41,"Trade-off on rule-pack integration vs. arbitrary execution risk: rule hooks should expose declarative, sandboxed, unit-aware evaluation semantics only, with exact grammar/library remaining TBD.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L46|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0014",ec04aaef1933,IN,SEC-ED061-0014,UNIT-ED061-0001,,
42,"No engineering numeric example, protected standards example, proprietary vendor example, or copied commercial-software example is included in the guidance.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L50|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0015",1f4abfcb0b44,IN,SEC-ED061-0015,UNIT-ED061-0001,,
43,"Acceptable invented boundary examples for later work are conceptual only and are not approved schema fields, endpoint definitions, transport bindings, or plugin permissions.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L52|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0015",149aae220af3,IN,SEC-ED061-0015,UNIT-ED061-0001,,
44,"Example model-import command envelope concept contains schema version, unit system, provenance summary, private/public classification, payload hash, and diagnostic output slots.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L54|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0015",5b9eb1035f4d,IN,SEC-ED061-0015,UNIT-ED061-0001,,Conceptual example only
45,"Example solve-job request envelope concept records model hash, solver version request, cancellation token concept, progress diagnostic stream concept, and final mechanics-result envelope concept.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L55|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0015",6d4b066207a8,IN,SEC-ED061-0015,UNIT-ED061-0001,,Conceptual example only
46,Example rule-pack-evaluation hook concept references rule-pack ID/version/checksum/source notice and returns user-rule status plus missing-input diagnostics without claiming compliance.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L56|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0015",9d944f42f4b3,IN,SEC-ED061-0015,UNIT-ED061-0001,,Conceptual example only
47,Final public API transport is TBD (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L62|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",97469e344ea1,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
48,Repository-level `api/openapi.yaml` or equivalent schema file layout is TBD and outside this setup write scope (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L63|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",4328ce8aeed4,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
49,Concrete plugin runtime and loading mechanism is TBD (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L64|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",9f96d464e51a,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
50,Permission taxonomy and capability names are TBD (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L65|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",220b95d32eb8,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
51,Exact import/export format list and priorities are TBD (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L66|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",8f6fa2c993a6,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
52,Rule expression grammar/library is TBD on the PKG-06/security decision path (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L67|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",04cb358ed589,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
53,CI/provider thresholds for API/plugin validation gates are TBD (human-ruling queue).,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L68|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0016",4d02dcb2470a,TBD,SEC-ED061-0016,UNIT-ED061-0001,,Explicit TBD disposition
54,Hold point: future repository-level API artifacts need an approved path and schema/transport ruling before endpoint-level details are treated as implementable.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L74|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0017",ff8ff5f1a8d1,IN,SEC-ED061-0017,UNIT-ED061-0001,,
55,"Hold point: plugin capability grants need an approval owner, permission taxonomy, and sandbox/privacy review before any non-default capability is available.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L75|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0017",8594db1c1842,IN,SEC-ED061-0017,UNIT-ED061-0001,,
56,"Hold point: conceptual examples remain examples only; exact fields, message shapes, and capability names stay TBD.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L76|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0017",ac0a8e417991,IN,SEC-ED061-0017,UNIT-ED061-0001,,
57,Hold point: any exception to private-data deny-by-default behavior requires PKG-12/security rationale and explicit human approval.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L77|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0017",0e081c44ffcc,IN,SEC-ED061-0017,UNIT-ED061-0001,,
58,"No source conflict was detected during setup; remaining issues are explicit TBDs rather than contradictory sources, and TBDs stay visible until human/project authority records decisions.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Guidance.md:L83|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0018",a0198408e2d1,IN,SEC-ED061-0018,UNIT-ED061-0001,,
59,"Use the procedure to produce, review, and later refine the DEL-10-01 public API/plugin boundary without crossing into product implementation, external transport selection, plugin runtime implementation, repository-level API files, source code, package manifests, or protected/private data.","@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Procedure.md:L14|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0021",d1c9ff29e7b1,IN,SEC-ED061-0021,UNIT-ED061-0001,,
60,Prerequisite: the sealed DEL-10-01 context is available in `_CONTEXT.md`.,"@repo/execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-01_Public API and plugin boundary/Procedure.md:L18|_Decomposition/source_review_html/SRC-DEL-DEL-10-01-PUBLIC-API-AND-PLUGIN-BOUNDARY.html#SEC-ED061-0022",b311e71c9917,IN,SEC-ED061-0022,UNIT-ED061-0001,,
