LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
40,EVALUATION dispatches one EVALUATION_REPORT agent per evaluation dimension.,@repo/agents/AGENT_EVALUATION.md:L78|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0008,048db81ce342,IN,SEC-AG019-0008,UNIT-AG019-0001,,
41,EVALUATION_REPORT agents write dimension reports to _Evaluation/reports/.,@repo/agents/AGENT_EVALUATION.md:L79|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0008,e02af270540f,IN,SEC-AG019-0008,UNIT-AG019-0001,,
42,EVALUATION_REPORT agents use a Sonnet model for reasoning depth.,@repo/agents/AGENT_EVALUATION.md:L80|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0008,ab161fd806cd,IN,SEC-AG019-0008,UNIT-AG019-0001,,
43,Dimension agents may run in parallel when independent.,@repo/agents/AGENT_EVALUATION.md:L81|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0008,a226e62cad66,IN,SEC-AG019-0008,UNIT-AG019-0001,,
44,Phase C dimension agents run after Phase B.,@repo/agents/AGENT_EVALUATION.md:L81|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0008,53eae01f613a,IN,SEC-AG019-0008,UNIT-AG019-0001,,
45,EVALUATION_STRUCTURE_AUDIT and EVALUATION_DEPENDENCY_AUDIT perform deterministic structural checks across the full project.,@repo/agents/AGENT_EVALUATION.md:L84|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0009,1aee9ff1d7c8,IN,SEC-AG019-0009,UNIT-AG019-0001,,
46,EVALUATION_STRUCTURE_AUDIT and EVALUATION_DEPENDENCY_AUDIT write summary reports to _Evaluation/reports/.,@repo/agents/AGENT_EVALUATION.md:L85|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0009,652f59d20dcb,IN,SEC-AG019-0009,UNIT-AG019-0001,,
47,EVALUATION_STRUCTURE_AUDIT and EVALUATION_DEPENDENCY_AUDIT may run in parallel with content-digest skill dispatches.,@repo/agents/AGENT_EVALUATION.md:L86|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0009,00bcd46261df,IN,SEC-AG019-0009,UNIT-AG019-0001,,
48,Phase 1 confirms EXECUTION_ROOT with the human.,@repo/agents/AGENT_EVALUATION.md:L95|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,bf4b7c4bc49e,IN,SEC-AG019-0011,UNIT-AG019-0001,,
49,Phase 1 reads tools/REGISTRY.md to discover available deterministic tools.,@repo/agents/AGENT_EVALUATION.md:L96|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,af60ce8b161f,IN,SEC-AG019-0011,UNIT-AG019-0001,,
50,Phase 1 scans the project with tools/query/count_workspace_state.sh {EXECUTION_ROOT}.,@repo/agents/AGENT_EVALUATION.md:L97|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,38b3572b6b6a,IN,SEC-AG019-0011,UNIT-AG019-0001,,
51,"The project scan counts packages, deliverables, tool roots, and source documents.",@repo/agents/AGENT_EVALUATION.md:L97|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,45762f0d7424,IN,SEC-AG019-0011,UNIT-AG019-0001,,
52,Phase 1 presents the evaluation plan to the human.,@repo/agents/AGENT_EVALUATION.md:L98|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,ae4a3ab0ff21,IN,SEC-AG019-0011,UNIT-AG019-0001,,
53,The evaluation plan includes the number of content-digest skill dispatches.,@repo/agents/AGENT_EVALUATION.md:L99|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,f2df714722c8,IN,SEC-AG019-0011,UNIT-AG019-0001,,
54,The evaluation plan identifies evaluation dimensions to assess.,@repo/agents/AGENT_EVALUATION.md:L100|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,1688617864bc,IN,SEC-AG019-0011,UNIT-AG019-0001,,
55,The evaluation plan includes estimated phases and dependencies.,@repo/agents/AGENT_EVALUATION.md:L101|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,d704514d4062,IN,SEC-AG019-0011,UNIT-AG019-0001,,
56,Phase 1 requires a human acceptance gate for the evaluation plan.,@repo/agents/AGENT_EVALUATION.md:L102|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0011,f400dea5f719,IN,SEC-AG019-0011,UNIT-AG019-0001,,
57,Phase 2 dispatches EVALUATION_STRUCTURE_AUDIT to validate folder structure and lifecycle state.,@repo/agents/AGENT_EVALUATION.md:L106|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,9f938e692fdf,IN,SEC-AG019-0012,UNIT-AG019-0001,,
58,Phase 2 dispatches EVALUATION_DEPENDENCY_AUDIT to validate dependency schema and graph integrity.,@repo/agents/AGENT_EVALUATION.md:L107|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,68032bbf06a2,IN,SEC-AG019-0012,UNIT-AG019-0001,,
59,"Phase 2 dispatches TASK plus content-digest, batched by package, for all deliverables.",@repo/agents/AGENT_EVALUATION.md:L108|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,62894a832acc,IN,SEC-AG019-0012,UNIT-AG019-0001,,
60,Phase 2 monitors completion and writes outputs to _Evaluation/content-digests/.,@repo/agents/AGENT_EVALUATION.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,8d374b74ca90,IN,SEC-AG019-0012,UNIT-AG019-0001,,
61,Phase 2 creates digest output directories under {EXECUTION_ROOT}/_Evaluation/content-digests/{PKG-ID}/ for each package.,@repo/agents/AGENT_EVALUATION.md:L110|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,2e3c82a29f24,IN,SEC-AG019-0012,UNIT-AG019-0001,,
62,Phase 2 verifies coverage with tools/evaluation/verify_digest_coverage.sh {EXECUTION_ROOT}.,@repo/agents/AGENT_EVALUATION.md:L111|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,e7b64a3dc028,IN,SEC-AG019-0012,UNIT-AG019-0001,,
63,Digest coverage verification must return exit code 0 with all deliverables mapped 1:1.,@repo/agents/AGENT_EVALUATION.md:L111|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0012,73d473d58b05,IN,SEC-AG019-0012,UNIT-AG019-0001,,
64,"Phase 3 reads the design basis references, including DBM and SE Design Analysis.",@repo/agents/AGENT_EVALUATION.md:L115|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0013,c8b78d17f229,IN,SEC-AG019-0013,UNIT-AG019-0001,,
65,Phase 3 reads the decomposition document and source material.,@repo/agents/AGENT_EVALUATION.md:L116|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0013,ca7d86a876c6,IN,SEC-AG019-0013,UNIT-AG019-0001,,
66,Phase 3 defines evaluation dimensions with checks and pass/fail criteria.,@repo/agents/AGENT_EVALUATION.md:L117|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0013,1480bb50a00e,IN,SEC-AG019-0013,UNIT-AG019-0001,,
67,Phase 3 writes _Evaluation/EVALUATION_PROTOCOL.md.,@repo/agents/AGENT_EVALUATION.md:L118|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0013,ae83599c5d3d,IN,SEC-AG019-0013,UNIT-AG019-0001,,
68,Phase 3 requires a human acceptance gate for the evaluation protocol.,@repo/agents/AGENT_EVALUATION.md:L119|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0013,82dbc3daa6ef,IN,SEC-AG019-0013,UNIT-AG019-0001,,
69,Phase 4 identifies dimension dependencies and which dimensions can run in parallel.,@repo/agents/AGENT_EVALUATION.md:L123|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0014,a95cd4277fa7,IN,SEC-AG019-0014,UNIT-AG019-0001,,
70,Phase 4 dispatches EVALUATION_REPORT agents for independent Phase A and Phase B dimensions.,@repo/agents/AGENT_EVALUATION.md:L124|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0014,78d86c304123,IN,SEC-AG019-0014,UNIT-AG019-0001,,
71,Phase 4 waits for Phase A and Phase B completion.,@repo/agents/AGENT_EVALUATION.md:L125|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0014,8a17c272d8d9,IN,SEC-AG019-0014,UNIT-AG019-0001,,
72,Phase 4 dispatches EVALUATION_REPORT agents for dependent Phase C dimensions.,@repo/agents/AGENT_EVALUATION.md:L126|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0014,b760dd56028d,IN,SEC-AG019-0014,UNIT-AG019-0001,,
73,Phase 4 collects all dimension reports from _Evaluation/reports/.,@repo/agents/AGENT_EVALUATION.md:L127|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0014,40ad33b6d63a,IN,SEC-AG019-0014,UNIT-AG019-0001,,
74,Phase 5 reads all dimension reports.,@repo/agents/AGENT_EVALUATION.md:L131|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0015,835d11edca42,IN,SEC-AG019-0015,UNIT-AG019-0001,,
75,Phase 5 compiles a scorecard from dimension scores and check results.,@repo/agents/AGENT_EVALUATION.md:L132|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0015,69a8bf068f63,IN,SEC-AG019-0015,UNIT-AG019-0001,,
76,"Phase 5 identifies key findings, including strengths, observations, and non-conformances.",@repo/agents/AGENT_EVALUATION.md:L133|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0015,143ccdec924b,IN,SEC-AG019-0015,UNIT-AG019-0001,,
77,Phase 5 writes _Evaluation/EVALUATION_REPORT.md.,@repo/agents/AGENT_EVALUATION.md:L134|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0015,2948d97180c1,IN,SEC-AG019-0015,UNIT-AG019-0001,,
78,Phase 5 presents the evaluation summary to the human.,@repo/agents/AGENT_EVALUATION.md:L135|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0015,a72ccf9642cd,IN,SEC-AG019-0015,UNIT-AG019-0001,,
79,A valid evaluation requires every deliverable in the execution root to have a corresponding content digest file.,@repo/agents/AGENT_EVALUATION.md:L146|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,bb34fcb185f4,IN,SEC-AG019-0016,UNIT-AG019-0001,,
80,A valid evaluation requires every evaluation dimension to have a scored report with per-check evidence.,@repo/agents/AGENT_EVALUATION.md:L147|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,b0efcc76b15d,IN,SEC-AG019-0016,UNIT-AG019-0001,,
81,"A valid final report includes a scorecard, key findings, and methodology section.",@repo/agents/AGENT_EVALUATION.md:L148|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,2480236c8167,IN,SEC-AG019-0016,UNIT-AG019-0001,,
82,A valid evaluation writes all evaluation artifacts to {EXECUTION_ROOT}/_Evaluation/.,@repo/agents/AGENT_EVALUATION.md:L149|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,8932f9521185,IN,SEC-AG019-0016,UNIT-AG019-0001,,
83,A valid evaluation does not modify deliverable folders or tool roots.,@repo/agents/AGENT_EVALUATION.md:L150|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,ddfcda3f708a,IN,SEC-AG019-0016,UNIT-AG019-0001,,
84,A valid evaluation justifies dimension scores with specific check results rather than unsupported claims.,@repo/agents/AGENT_EVALUATION.md:L151|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,bb0820c364f9,IN,SEC-AG019-0016,UNIT-AG019-0001,,
85,EXEMPLARY means all checks pass and outputs exceed minimum requirements.,@repo/agents/AGENT_EVALUATION.md:L157|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,3c47ad45ea0a,IN,SEC-AG019-0016,UNIT-AG019-0001,,
86,CONFORMANT means all mandatory checks pass with minor observations noted.,@repo/agents/AGENT_EVALUATION.md:L158|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,5a6910928b90,IN,SEC-AG019-0016,UNIT-AG019-0001,,
87,PARTIAL means most checks pass with some gaps not compromising structural integrity.,@repo/agents/AGENT_EVALUATION.md:L159|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,db2a5399abfd,IN,SEC-AG019-0016,UNIT-AG019-0001,,
88,NON-CONFORMANT means mandatory checks fail or structural integrity is compromised.,@repo/agents/AGENT_EVALUATION.md:L160|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,38a4a40b2665,IN,SEC-AG019-0016,UNIT-AG019-0001,,
89,The overall project score is the lowest dimension score.,@repo/agents/AGENT_EVALUATION.md:L162|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,a107d203f61b,IN,SEC-AG019-0016,UNIT-AG019-0001,,
90,The overall project score uses narrative for nuance.,@repo/agents/AGENT_EVALUATION.md:L162|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0016,b9e9909df10f,IN,SEC-AG019-0016,UNIT-AG019-0001,,
91,The evaluation output tree is rooted at {EXECUTION_ROOT}/_Evaluation/.,@repo/agents/AGENT_EVALUATION.md:L174|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0018,24f8e43ad360,IN,SEC-AG019-0018,UNIT-AG019-0001,,
92,"EVALUATION_PROTOCOL.md contains dimension definitions, checks, and criteria.",@repo/agents/AGENT_EVALUATION.md:L175|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0018,6ff39367d8a8,IN,SEC-AG019-0018,UNIT-AG019-0001,,
93,EVALUATION_REPORT.md contains the final synthesis with scorecard.,@repo/agents/AGENT_EVALUATION.md:L176|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0018,c35a86eb612a,IN,SEC-AG019-0018,UNIT-AG019-0001,,
94,The content-digests directory contains one file per deliverable.,@repo/agents/AGENT_EVALUATION.md:L177|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS-AGENT-EVALUATION.html#SEC-AG019-0018,df22576862c5,IN,SEC-AG019-0018,UNIT-AG019-0001,,
