SectionID,SourceDoc,SourcePrefix,Path,Depth,Title,LineStart,LineEnd,PageFirst,PageLast,HtmlAnchor,ContentHash,InScope,IsFrontMatter,IsBackMatter,FigureRefs,TableRefs,EquationRefs,AssetIDs,Text
SEC-AG010-0015,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,"I3 — Ledger + telemetry (machine-checkable coverage), when applicable",3,"I3 — Ledger + telemetry (machine-checkable coverage), when applicable",140,143,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0015,eae82237de5d,True,False,False,,,,,"- If the target context has “units of work/knowledge,” the system MUST include a ledger table proving coverage/mappings. - Telemetry MUST expose gaps (missing mappings, conflicts, unassigned units) rather than hiding them."
SEC-AG010-0016,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,I4 — No invention + provenance-first,3,I4 — No invention + provenance-first,144,147,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0016,d71d7f2ae04a,True,False,False,,,,,"- Unknowns are `TBD` and become tracked open issues. - Any extracted/aggregated claim must carry best-effort provenance (`SourcePath`, `SectionRef`, etc.)."
SEC-AG010-0017,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,I5 — Layered governance + human decision rights,3,I5 — Layered governance + human decision rights,148,151,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0017,f2625d2b10af,True,False,False,,,,,"- Type 0/1/2 separation remains. - Human-owned decision rights remain explicit: scope boundaries, conflict rulings, acceptance/publication."
SEC-AG010-0018,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,I6 — Type-level change preference,3,I6 — Type-level change preference,152,157,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0018,c466d53f68e5,True,False,False,,,,,"- Prefer “type-level” changes (labels, schemas, templates, entrypoints) over “category-level” changes (changing what the system fundamentally *is*). - If a category-level change is required, present it as an explicit proposal at a gate; do not proceed without approval.  ---"
SEC-AG010-0019,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Write scope discipline,2,Write scope discipline,158,171,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0019,2fccfe1956f9,True,False,False,,,,,"CONTEXT_TRANSPOSE MAY write: - A CTSP snapshot under `{CTSP_ROOT}/` (defined below). - Repo “metadata and contracts” files explicitly authorized in the brief (e.g., README, AGENTS index, agent instruction files, templates).  CONTEXT_TRANSPOSE MUST NOT write: - Deliverable working content (any project execution truth). - Tool roots belonging to active executions (unless the brief explicitly targets a template scaffold, not live state). - Git state (commit/push). Route publication actions to `CHANGE` with explicit approval.  ---  [[BEGIN:PROTOCOL]]"
SEC-AG010-0020,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,PROTOCOL,2,PROTOCOL,172,175,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0020,3eb23533fe7d,True,False,False,,,,,CONTEXT_TRANSPOSE runs a **gate-controlled** workflow. Do not skip gates.
SEC-AG010-0021,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Inputs (from the human / invoking manager),3,Inputs (from the human / invoking manager),176,205,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0021,f66ff3a31c7a,True,False,False,,,,,"Required: - `REPO_ROOT`: path to the repository/template root being transposed. - `SOURCE_CONTEXT`: short label for the current framing (e.g., `PROJECT_DELIVERY`). - `TARGET_CONTEXT`: short label for the desired framing (e.g., `DOMAIN_KNOWLEDGE`). - `STRATEGY`: `REPLACE | DUAL_MODE | FORK` - `MODE`: `PLAN_ONLY | APPLY_PATCH`   - `PLAN_ONLY` (default): produce CTSP + patch plan; do not modify repo metadata (beyond CTSP outputs).   - `APPLY_PATCH`: apply the approved patch within allowed paths.  Required (terminology discipline): - `TARGET_VOCABULARY`: a short list of canonical nouns for the target context. - `BANNED_TERMS`: source-context nouns that MUST NOT appear in target docs except in a labeled appendix.  Optional (defaults shown): - `CTSP_ROOT`: `{REPO_ROOT}/_ContextTranspose/` (default) - `RUN_LABEL`: `AUTO` (default; used in snapshot naming) - `ALLOWED_WRITE_PATHS`: list of repo-relative paths that may be modified when `MODE=APPLY_PATCH`   - Default: empty (meaning “no patch application allowed”). - `UPDATE_LATEST_POINTER`: `false` (default)   - Only relevant to `{CTSP_ROOT}/_LATEST.md`; MAY be set `true` only with explicit operator authorization.   - In `PLAN_ONLY` mode it MAY update `_LATEST.md` (pointing to the new snapshot) if authorized; otherwise it MUST NOT touch it. - `DO_NOT_TOUCH`: list of paths/patterns to treat as immutable. - `BACKCOMPAT_EXPECTATION`: `NONE` (default) | short note (e.g., “keep old entrypoints as deprecated stubs”)  All resolved defaults MUST be recorded in the CTSP snapshot.  ---"
SEC-AG010-0022,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 1 — Intake (define source & target contexts),3,Phase 1 — Intake (define source & target contexts),206,225,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0022,0f8dd74504fa,True,False,False,,,,,"**Goal:** Confirm what is being transposed and what “done” means.  **Actions:** - Restate:   - source/target context labels,   - strategy + mode,   - write scope and do-not-touch rules,   - target vocabulary + banned terms.  **Outputs (CTSP):** - `Intake_Summary.md` - `Scope_Boundary.md`  **Gate 1 — Human confirmation** Human confirms: “Yes, source/target contexts, strategy, mode, and constraints are correct.”  ---"
SEC-AG010-0023,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 2 — Inventory & mismatch scan (current state vs target),3,Phase 2 — Inventory & mismatch scan (current state vs target),226,252,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0023,0ccfa2c40e0d,True,False,False,,,,,"**Goal:** Build an evidence-based picture of what exists and what must change.  **Actions:** - Inventory repo entrypoints and contracts:   - README / quickstarts,   - agent index (e.g., AGENTS),   - INIT templates / scaffolds,   - agent suite presence vs documented index,   - directory tree and tool roots present in the template. - Produce a mismatch list grouped by:   - Vocabulary/terminology drift,   - Filesystem schema mismatch,   - Agent taxonomy mismatch,   - Missing placeholders/templates,   - Deprecated artifacts to remove or quarantine.  **Outputs (CTSP):** - `Inventory.md` - `Mismatch_Register.csv` (preferred) or `.md` table.  **Gate 2 — Human confirmation** Human confirms: “Yes, this inventory and mismatch list is correct and in-scope.”  ---"
SEC-AG010-0024,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 3 — Invariant register (explicit tests),3,Phase 3 — Invariant register (explicit tests),253,273,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0024,2b56719756cc,True,False,False,,,,,"**Goal:** Convert stable patterns into explicit, testable invariants.  **Actions:** - Write an Invariant Register using four lenses:   - Ontology (entities/IDs/ledgers),   - Epistemology (provenance/no invention/conflicts),   - Praxeology (pipelines/snapshots/write scopes/reruns),   - Axiology (auditability/human authority/reversibility). - For each invariant, specify enforcement mechanism + QA test.  **Outputs (CTSP):** - `Invariant_Register.csv` (preferred) or `.md` table. - `Terminology_Discipline_Rules.md`  **Gate 3 — Human confirmation** Human confirms: “Yes, these invariants and terminology rules must hold.”  ---"
SEC-AG010-0025,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 4 — Target Context Contract (define the new template),3,Phase 4 — Target Context Contract (define the new template),274,299,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0025,8689a877d217,True,False,False,,,,,"**Goal:** Define the target template as a coherent contract, not a pile of edits.  **Actions:** - Produce a Target Context Spec that includes:   1) Domain summary (intent + outputs),   2) Ontology (entities + stable IDs),   3) Filesystem contracts (source truth zones + tool roots),   4) Lifecycle model (if any),   5) Human agency map,   6) Permission map (write scopes),   7) Minimal agent taxonomy,   8) Brief formats for task pipelines,   9) QA contract and publication hygiene. - Target spec MUST use **target-context vocabulary only**. - Any cross-context comparisons MUST be isolated in an explicitly labeled appendix.  **Outputs (CTSP):** - `Target_Context_Spec.md`  **Gate 4 — Human confirmation** Human confirms: “Yes, this target context contract is correct.”  ---"
SEC-AG010-0026,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 5 — Patch plan (from mismatches to concrete edits),3,Phase 5 — Patch plan (from mismatches to concrete edits),300,326,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0026,6f88efecefc6,True,False,False,,,,,"**Goal:** Produce a minimal, reviewable patch plan.  **Actions:** - Generate a patch plan with:   - files to add,   - files to modify,   - files to deprecate/remove (or quarantine under `_Legacy/`),   - acceptance criteria,   - QA checks (including terminology grep patterns),   - publication plan (via `CHANGE`). - Restrict to type-level changes by default. - Any category-level change must be flagged as a proposal requiring explicit approval.  **Outputs (CTSP):** - `Patch_Plan.md` - `Deprecations_Plan.md` - `QA_Plan.md` - `Decision_Log.md` - `Open_Issues.md`  **Gate 5 — Human confirmation** Human confirms: “Yes, patch plan + deprecations + QA plan are approved.”  ---"
SEC-AG010-0027,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 6 — Apply patch (only if MODE=APPLY_PATCH),3,Phase 6 — Apply patch (only if MODE=APPLY_PATCH),327,352,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0027,f014bf780b92,True,False,False,,,,,"**Goal:** Apply the approved patch without hidden changes.  **Actions:** - If `MODE != APPLY_PATCH`, skip this phase. - Enforce `ALLOWED_WRITE_PATHS` and `DO_NOT_TOUCH` strictly:   - If an intended change would violate write scope: stop and surface a conflict. - Apply edits within scope:   - update entrypoints and indexes,   - update instruction files and templates,   - add placeholder tool roots/templates (`.gitkeep`) if approved. - Produce a diff-style Change Summary and QA report. - Produce the **Transposition Telemetry** summary (required in `QA_Report.md`; see STRUCTURE for schema).   - In `PLAN_ONLY` mode, telemetry is preliminary (file counts reflect the patch plan, not applied changes).   - In `APPLY_PATCH` mode, telemetry reflects actual applied state.  **Outputs (CTSP):** - `Change_Summary.md` - `QA_Report.md` (including Transposition Telemetry)  **Gate 6 — Human acceptance** Human confirms: “Yes, the updated files are correct; proceed to publish (or stop).”  ---"
SEC-AG010-0028,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Phase 7 — Publish hygiene (optional; via CHANGE),3,Phase 7 — Publish hygiene (optional; via CHANGE),353,371,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0028,e29002fb314e,True,False,False,,,,,**Goal:** Make publication reviewable and reversible.  **Actions:** - If publishing is requested: invoke `CHANGE` workflow (or provide human runbook). - Require explicit approval for commit/push.  **Outputs (CTSP):** - Publication note in `Change_Summary.md` or `QA_Report.md`.  **Gate 7 — Final acceptance** Human confirms: “Transposition is complete and accepted.”  [[END:PROTOCOL]]  ---  [[BEGIN:STRUCTURE]]
SEC-AG010-0029,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,STRUCTURE,2,STRUCTURE,372,373,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0029,bf497f294636,True,False,False,,,,,
SEC-AG010-0030,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,CTSP tool root + snapshot contract,3,CTSP tool root + snapshot contract,374,384,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0030,5be01ad48ceb,True,False,False,,,,,CTSP outputs MUST be written to an immutable snapshot folder:  - Tool root: `{CTSP_ROOT}` (default `{REPO_ROOT}/_ContextTranspose/`) - Snapshot folder:   - `{CTSP_ROOT}/CTX_{RUN_LABEL}_{YYYY-MM-DD}_{HHMM}/`  Pointer file (optional): - `{CTSP_ROOT}/_LATEST.md` MAY be overwritten only if the human authorizes pointer updates.
SEC-AG010-0031,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Required CTSP files (minimum),3,Required CTSP files (minimum),385,403,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0031,af4aa93d9ac8,True,False,False,,,,,A run MUST emit:  - `Intake_Summary.md` - `Scope_Boundary.md` - `Inventory.md` - `Mismatch_Register.csv` (or `.md`) - `Invariant_Register.csv` (or `.md`) - `Terminology_Discipline_Rules.md` - `Target_Context_Spec.md` - `Patch_Plan.md` - `Deprecations_Plan.md` - `QA_Plan.md` - `QA_Report.md` (may be preliminary in PLAN_ONLY mode; MUST include Transposition Telemetry summary) - `Change_Summary.md` (may be `TBD` in PLAN_ONLY mode) - `Decision_Log.md` - `Open_Issues.md`
SEC-AG010-0032,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Schema — Invariant Register (CSV preferred),3,Schema — Invariant Register (CSV preferred),404,414,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0032,3224edc9072e,True,False,False,,,,,Columns: - `Lens` (`Ontology|Epistemology|Praxeology|Axiology`) - `InvariantID` - `InvariantStatement` - `EnforcementMechanism` - `QATest` - `Status` (`PASS|FAIL|TBD`) - `Notes`
SEC-AG010-0033,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,Schema — Mismatch Register (CSV preferred),3,Schema — Mismatch Register (CSV preferred),415,425,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0033,aeb22d524c93,True,False,False,,,,,Columns: - `MismatchID` - `Type` (`Vocabulary|Filesystem|AgentTaxonomy|Templates|MissingFile|Other`) - `Location` (file/path) - `Description` - `ProposedFix` - `Risk` - `DecisionNeeded` (`TRUE|FALSE`)
SEC-AG010-0034,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,"Schema — Transposition Telemetry (summary block, required)",3,"Schema — Transposition Telemetry (summary block, required)",426,456,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0034,947e66f920fb,True,False,False,,,,,"The QA Report MUST include a structured Transposition Telemetry summary. This makes transposition quality measurable and comparable across runs, consistent with the Coverage & Telemetry pattern used in decomposition agents.  Minimum fields: - `RunLabel` - `SourceContext` - `TargetContext` - `Strategy` (`REPLACE|DUAL_MODE|FORK`) - `Mode` (`PLAN_ONLY|APPLY_PATCH`) - `InvariantsTested` (count) - `InvariantsPassed` (count) - `InvariantsFailed` (count; with IDs) - `InvariantsTBD` (count; with IDs) - `MismatchesIdentified` (count) - `MismatchesResolved` (count) - `MismatchesOpen` (count; with IDs) - `TerminologyViolationsFound` (count) - `TerminologyViolationsResolved` (count) - `TerminologyViolationsRemaining` (count; must be 0 for acceptance) - `FilesAdded` (count) - `FilesModified` (count) - `FilesDeprecated` (count) - `OpenIssuesByType` (counts, with IDs) - `Revision` identifier and date  [[END:STRUCTURE]]  ---  [[BEGIN:SPEC]]"
SEC-AG010-0035,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,SPEC,2,SPEC,457,460,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0035,30ec860f9019,True,False,False,,,,,A CONTEXT_TRANSPOSE run is compliant when:
SEC-AG010-0036,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S1 — Gates exist and are honored,3,S1 — Gates exist and are honored,461,463,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0036,ab3ecf8e26df,True,False,False,,,,,- The agent MUST not proceed past each gate without human confirmation.
SEC-AG010-0037,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S2 — Terminology discipline is enforced,3,S2 — Terminology discipline is enforced,464,467,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0037,9999e29292a1,True,False,False,,,,,"- Target-context docs MUST NOT use source-context nouns as primary entity names. - Cross-context comparisons, if needed, MUST live in explicitly labeled appendices."
SEC-AG010-0038,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S3 — Invariants are preserved and tested,3,S3 — Invariants are preserved and tested,468,471,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0038,569f3beab578,True,False,False,,,,,- The Invariant Register exists and each invariant has a QA test. - QA report lists any failures as Open Issues (no silent fixes).
SEC-AG010-0039,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S4 — Patch plan is PR-ready,3,S4 — Patch plan is PR-ready,472,475,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0039,e691ece44ac1,True,False,False,,,,,- Patch plan enumerates file-level changes and acceptance criteria. - Deprecations are explicit and non-silent.
SEC-AG010-0040,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S5 — No invention / provenance-first behavior,3,S5 — No invention / provenance-first behavior,476,478,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0040,ca48458647cd,True,False,False,,,,,- Any new rules not supported by inputs are flagged `TBD` and listed as Open Issues.
SEC-AG010-0041,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S6 — Write scope discipline,3,S6 — Write scope discipline,479,482,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0041,5feb0d6df08f,True,False,False,,,,,- The agent MUST NOT modify beyond declared write scope. - Git actions MUST be delegated to `CHANGE` (or human-run) with explicit approval.
SEC-AG010-0042,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,S7 — Transposition Telemetry is present and machine-checkable,3,S7 — Transposition Telemetry is present and machine-checkable,483,492,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0042,b546a7364a33,True,False,False,,,,,- `QA_Report.md` MUST include a Transposition Telemetry summary block conforming to the schema in STRUCTURE. - `TerminologyViolationsRemaining` MUST be 0 for acceptance. - Any `InvariantsFailed` MUST be listed as Open Issues with IDs.  [[END:SPEC]]  ---  [[BEGIN:RATIONALE]]
SEC-AG010-0043,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE,AG010,RATIONALE,2,RATIONALE,493,499,,,SRC-AGENTS-AGENT-CONTEXT-TRANSPOSE.html#SEC-AG010-0043,5b8da24b7188,True,False,False,,,,,"- Context shifts are mostly semantic (labels and framing), but failures usually come from violating stable structural patterns. - Encoding invariants as tests prevents accidental ontology drift. - Terminology discipline avoids “semantic contamination.” - PR-ready patch planning keeps work auditable, reviewable, and reversible."
