SectionID,SourceDoc,SourcePrefix,Path,Depth,Title,LineStart,LineEnd,PageFirst,PageLast,HtmlAnchor,ContentHash,InScope,IsFrontMatter,IsBackMatter,FigureRefs,TableRefs,EquationRefs,AssetIDs,Text
SEC-SK065-0011,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Method,2,Method,86,87,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0011,88306943fea7,True,False,False,,,,,
SEC-SK065-0012,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 1 — Validate inputs,3,Step 1 — Validate inputs,88,94,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0012,d67e5c657f37,True,False,False,,,,,"1. Confirm `IMAGE_PATH` exists and is a `.png` file. 2. Confirm `PAGE_MD_PATH` exists. 3. Confirm `OUTPUT_PATH` parent directory exists. 4. If any required input is invalid, write `{""page"": <PAGE_NUM>, ""equations"": [], ""error"": ""<reason>""}` to `OUTPUT_PATH` and return `RUN_STATUS=FAILED_INPUTS`."
SEC-SK065-0013,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 2 — Read the page Markdown for expected equation list,3,Step 2 — Read the page Markdown for expected equation list,95,99,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0013,8de50bce0c8d,True,False,False,,,,,"1. Use the `Read` tool to load `PAGE_MD_PATH` (text). 2. Scan for `$$...$$` blocks to know which equations the page is expected to contain. This is context for Step 4's cross-check, NOT ground truth for bbox extraction (bbox extraction is vision-only)."
SEC-SK065-0014,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 3 — Load the page raster,3,Step 3 — Load the page raster,100,103,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0014,d824e420cd7c,True,False,False,,,,,1. Use the `Read` tool to load `IMAGE_PATH` (multimodal PNG).
SEC-SK065-0015,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 4 — Identify display equations on the page,3,Step 4 — Identify display equations on the page,104,113,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0015,8a72c76f3af5,True,False,False,,,,,"1. Find every block of typeset mathematics that is **set off from the surrounding running prose** — typically:    - Centered or visually offset from the column body    - Preceded and followed by paragraph spacing    - Often labeled with equation numbers (e.g., `(1.5)`, `(2.3a)`) at right margin 2. DO NOT box inline equations (math symbols embedded in running sentences). 3. DO NOT box section headings, table cells, figure labels, or page numbers. 4. For each display equation, determine its tightest enclosing rectangle on the page raster."
SEC-SK065-0016,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 5 — Normalize coordinates,3,Step 5 — Normalize coordinates,114,124,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0016,6b5dd3981564,True,False,False,,,,,"For each detected display equation:  1. Compute normalized coordinates `[x0, y0, x1, y1]` where:    - `x0`, `y0` is the top-left corner (image origin convention: `(0,0)` at top-left)    - `x1`, `y1` is the bottom-right corner    - All values are floats in `[0.0, 1.0]` relative to the page raster's width × height 2. Order detected equations top-to-bottom on the page; assign 1-based `index`. 3. Capture the first ~20 characters of the visible LaTeX/symbolic content as `latex_excerpt` for cross-check against `EXPECTED_EQUATION_HASHES`. This is a freeform string — DO NOT attempt full LaTeX transcription (that's `pdf2md-page`'s job)."
SEC-SK065-0017,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 6 — Write outputs,3,Step 6 — Write outputs,125,152,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0017,8a1ecf07688d,True,False,False,,,,,"Write `OUTPUT_PATH` as a single JSON object matching the consumer's schema:  ```json {   ""page"": <PAGE_NUM>,   ""equations"": [     {       ""index"": 1,       ""bbox_norm"": [0.12, 0.21, 0.85, 0.27],       ""latex_excerpt"": ""\\frac{2}{\\sqrt{3}} Y =""     },     {       ""index"": 2,       ""bbox_norm"": [0.18, 0.42, 0.78, 0.46],       ""latex_excerpt"": ""d\\epsilon/\\sigma =""     }   ] } ```  When the page has no display equations:  ```json {""page"": <PAGE_NUM>, ""equations"": []} ```"
SEC-SK065-0018,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Step 7 — Return status,3,Step 7 — Return status,153,163,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0018,b8c324f84c5c,True,False,False,,,,,"Return one of:  - `RUN_STATUS=SUCCESS` — at least one display equation detected; bboxes emitted. - `RUN_STATUS=NO_FINDINGS` — no display equations on this page (empty `equations` list). - `RUN_STATUS=FAILED_INPUTS` — required inputs were missing or malformed. - `RUN_STATUS=FAILED` — bbox detection failed for an unexpected reason.  Also return: `PAGE_NUM`, `EQUATION_COUNT`."
SEC-SK065-0019,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Non-negotiable constraints,2,Non-negotiable constraints,164,172,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0019,3e32c0cf8869,True,False,False,,,,,"- **Display-equation-only.** Do NOT detect inline math inside running prose. - **Normalized coordinates.** All bbox values in [0.0, 1.0]. Pixel coordinates are forbidden. - **Top-to-bottom ordering.** `index` is 1-based and increases top-to-bottom on the page. - **No transcription.** The skill does not produce LaTeX — `latex_excerpt` is at most a ~20-char hint for cross-check, not authoritative. - **No cross-page state.** One page per invocation; no carryover. - **Output-path-only writes.** Exactly one file is written per invocation. No other side effects."
SEC-SK065-0020,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,QA expectations,2,QA expectations,173,182,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0020,8874a9c95c8c,True,False,False,,,,,"- Exactly one file exists at `OUTPUT_PATH` after the run. - The file is valid JSON; top-level is a single object with `page` (int) and `equations` (list). - Each `equations[*]` entry has `index` (int ≥ 1), `bbox_norm` (4-tuple of floats in [0,1]). - `index` is 1-based and strictly increasing. - No `bbox_norm` overlaps with another `bbox_norm` by more than ~10% area (two display equations should not share a region — overlap is a detection error). - `x0 < x1` and `y0 < y1` for every box. - `RUN_STATUS` is one of: `SUCCESS`, `NO_FINDINGS`, `FAILED_INPUTS`, `FAILED`."
SEC-SK065-0021,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL,SK065,Relationship to EQUATION_AUDIT,2,Relationship to EQUATION_AUDIT,183,194,,,SRC-SKILLS-EQUATION-BBOX-DETECT-SKILL.html#SEC-SK065-0021,de3f4f49c4eb,True,False,False,,,,,"This skill is the per-page worker invoked by the `EQUATION_AUDIT` persona during Phase 1 when per-equation crops are enabled. The persona:  - runs `tools/equation_audit/audit_equations.py` to extract every display equation per page into `equations.jsonl` (text only; no bboxes), - for each page that has display equations, renders one INIT-TASK brief via `tools/equation_audit/build_equation_bbox_brief.py`, optionally embedding `EXPECTED_EQUATION_HASHES` derived from the JSONL, - dispatches one `TASK + equation-bbox-detect` invocation per page, - collects the per-page `page_NNNN_eq_bboxes.json` files into the page work-dir, - runs `tools/equation_audit/crop_equation_regions.py` to produce per-equation PNG crops under `audit/equations/working/crops/`, - embeds the crops in the audit HTML for visual review.  This skill is a sibling of `pdf2md-page-assets` (per-page figure/table bbox detection) and `drawing-extract-page` (per-page drawing-element detection) — same per-page VLM fanout pattern, narrowed to display equations."
