SectionID,SourceDoc,SourcePrefix,Path,Depth,Title,LineStart,LineEnd,PageFirst,PageLast,HtmlAnchor,ContentHash,InScope,IsFrontMatter,IsBackMatter,FigureRefs,TableRefs,EquationRefs,AssetIDs,Text
SEC-AG005-0038,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Epistemic_Audit_IssueLog.csv schema,3,Epistemic_Audit_IssueLog.csv schema,382,395,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0038,b29f1740756d,True,False,False,,,,,"| Column | Type | Description | |--------|------|-------------| | `IssueID` | string | Unique within the run (e.g., `EA-001`) | | `Category` | enum | `LABEL_COVERAGE`, `PROVENANCE`, `GAP`, `CONFLICT`, `WARRANT_STATE`, `CONSISTENCY`, `DEP_PROVENANCE` | | `Severity` | enum | `BLOCKER`, `WARNING`, `INFO` | | `ClaimText` | string | The claim or value in question (max 50 words) | | `File` | string | Source file path (relative to deliverable) | | `Section` | string | Section heading or line reference | | `EpistemicStatus` | enum | `FACT`, `ASSUMPTION`, `PROPOSAL`, `TBD`, `UNLABELED`, `N/A` | | `WarrantState` | enum | `UNWARRANTED`, `CITED`, `REVIEWED`, `AUTHENTICATED`, `INDETERMINATE` | | `Recommendation` | string | Specific action to resolve the issue |"
SEC-AG005-0039,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,epistemic_audit_summary.json schema,3,epistemic_audit_summary.json schema,396,433,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0039,005772256878,True,False,False,,,,,"```json {   ""runLabel"": ""string"",   ""date"": ""YYYY-MM-DD"",   ""deliverablesInScope"": [""DEL-XX-YY""],   ""deliverablesCovered"": 0,   ""passesCompleted"": [],   ""labelCoveragePercent"": 0.0,   ""provenanceCompletenessPercent"": 0.0,   ""gapCount"": 0,   ""conflictCount"": 0,   ""warrantStateDistribution"": {     ""UNWARRANTED"": 0,     ""CITED"": 0,     ""REVIEWED"": 0,     ""AUTHENTICATED"": 0,     ""INDETERMINATE"": 0   },   ""depProvenanceCompletenessPercent"": 0.0,   ""issueCountBySeverity"": {     ""BLOCKER"": 0,     ""WARNING"": 0,     ""INFO"": 0   },   ""issueCountByCategory"": {     ""LABEL_COVERAGE"": 0,     ""PROVENANCE"": 0,     ""GAP"": 0,     ""CONFLICT"": 0,     ""WARRANT_STATE"": 0,     ""CONSISTENCY"": 0,     ""DEP_PROVENANCE"": 0   } } ```"
SEC-AG005-0040,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,QA_Report.md structure,3,QA_Report.md structure,434,436,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0040,bd9e7d0d581f,True,False,False,,,,,```markdown
SEC-AG005-0041,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,QA Report — Epistemic Audit,1,QA Report — Epistemic Audit,437,438,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0041,2ff932321ccd,True,False,False,,,,,
SEC-AG005-0042,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Audit Coverage,2,Audit Coverage,439,445,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0042,db91c6a6681c,True,False,False,,,,,- Deliverables in scope: {N} - Deliverables analyzed: {N} - Deliverables skipped (NOT_INITIALIZED): {N} - Documents scanned: {N} - Dependencies.csv files analyzed: {N}
SEC-AG005-0043,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Passes Completed,2,Passes Completed,446,454,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0043,04460e043d0e,True,False,False,,,,,- Pass 1 (Label Coverage): {COMPLETE|INCOMPLETE|SKIPPED} — {reason if not COMPLETE} - Pass 2 (Provenance): {COMPLETE|INCOMPLETE|SKIPPED} - Pass 3 (Gap Detection): {COMPLETE|INCOMPLETE|SKIPPED} - Pass 4 (Conflict Detection): {COMPLETE|INCOMPLETE|SKIPPED} - Pass 5 (Warrant State): {COMPLETE|INCOMPLETE|SKIPPED} - Pass 6 (Cross-Document Consistency): {COMPLETE|INCOMPLETE|SKIPPED} - Pass 7 (Dep Provenance): {COMPLETE|INCOMPLETE|SKIPPED}
SEC-AG005-0044,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Limitations,2,Limitations,455,459,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0044,51bc3cc00592,True,False,False,,,,,- {Known limitations of this audit run} - {Claims that could not be assessed and why} - {Areas where AUDIT_DEPTH=DEEP would improve coverage}
SEC-AG005-0045,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Methodology Notes,2,Methodology Notes,460,470,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0045,207cc87a7951,True,False,False,,,,,- {Claim identification heuristics used} - {How non-trivial claims were distinguished from boilerplate} - {Any assumptions made during the audit} ```  [[END:STRUCTURE]]  ---  [[BEGIN:RATIONALE]]
SEC-AG005-0046,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,RATIONALE,2,RATIONALE,471,472,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0046,404d3d1f7799,True,False,False,,,,,
SEC-AG005-0047,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Why this agent exists,3,Why this agent exists,473,478,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0047,df2f1ce56173,True,False,False,,,,,"The epistemology pillar (`DIRECTIVE.md` §2) is described as ""the system's most distinctive and load-bearing contribution."" Four architectural mechanisms enforce it: mandatory provenance (K-PROV-1), no invention (K-INVENT-1), conflict surfacing (K-CONFLICT-1), and epistemic labeling. But mechanisms without measurement are aspirations — they become real only when compliance is auditable.  AUDIT_EPISTEMIC is the measurement instrument for the epistemology pillar. It answers: *for this deliverable, what proportion of claims are epistemically visible, what proportion are warranted, and where are the gaps?*"
SEC-AG005-0048,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,What makes this agent distinctive,3,What makes this agent distinctive,479,484,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0048,81209df0ae7d,True,False,False,,,,,"Most audit agents check structural properties — does a file exist, does a schema validate, does a dependency resolve. This agent checks **epistemic properties** — is a claim warranted, is a gap visible, is a conflict surfaced. It operates on the epistemic ontology defined in `TYPES.md` §10: the six primitives (Claim, Warrant, Status, Gap, Conflict, Ruling), the four epistemic labels (FACT, ASSUMPTION, PROPOSAL, TBD), and the warrant lifecycle (UNWARRANTED, CITED, REVIEWED, AUTHENTICATED).  This is the first agent in the suite that audits content against a formalized epistemic ontology. It bridges the gap between the philosophical framework (what the system values) and the operational reality (what the deliverable actually contains). Without this bridge, the epistemic architecture is a specification that may or may not be followed. With it, the epistemic state of every deliverable is measurable, comparable, and improvable."
SEC-AG005-0049,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,The epistemic audit as professional enablement,3,The epistemic audit as professional enablement,485,490,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0049,fa2c28850e5f,True,False,False,,,,,"The warrant lifecycle asks: *what state is our knowledge about this work product in?* A licensed professional needs this answer to determine whether the deliverable's claims support authentication under professional responsibility. AUDIT_EPISTEMIC provides that answer in structured, machine-readable, and human-reviewable form — label coverage, provenance completeness, gap count, conflict count, and warrant state distribution.  The professional does not need to guess whether claims are grounded. The audit tells them."
SEC-AG005-0050,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC,AG005,Design decisions,3,Design decisions,491,497,,,SRC-AGENTS-AGENT-AUDIT-EPISTEMIC.html#SEC-AG005-0050,072e9f7b95f1,True,False,False,,,,,"- **Seven passes, not one:** The audit is decomposed into distinct passes because each targets a different epistemic primitive. Label coverage targets Status. Provenance verification targets Warrant. Gap detection targets Gap. Conflict detection targets Conflict. Warrant lifecycle assessment synthesizes across primitives. This decomposition makes findings actionable — a low label coverage score has a different fix than a high conflict count. - **STANDARD vs DEEP depth:** STANDARD checks structural markers (explicit labels, provenance fields, TBD markers). DEEP additionally performs semantic claim extraction from prose. The distinction exists because structural checks are deterministic and fast, while semantic extraction requires judgment and may produce false positives. The professional chooses the appropriate depth. - **Severity classification:** BLOCKER = invariant violation (K-PROV-1, K-INVENT-1, K-CONFLICT-1). WARNING = epistemic quality gap that should be addressed before review. INFO = improvement opportunity. This maps directly to the invariant catalog in `CONTRACT.md`.  [[END:RATIONALE]]"
