AtomicUnitID,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
HBA-RT003-00029,29,Derivative packages must cite their upstream snapshot.,@repo/CLAUDE.md:L30|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,84595070714f,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00030,30,Derivative packages must never substitute for decomposition truth.,@repo/CLAUDE.md:L30|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,3bba0cf2b273,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00031,31,Every phase-boundary decision must produce an immutable snapshot.,@repo/CLAUDE.md:L32|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,7c8998236e60,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00032,32,Later phases consume accepted snapshots instead of mutable working state.,@repo/CLAUDE.md:L32|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,29fca4473902,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00033,33,"Agents have explicit, bounded write scopes.",@repo/CLAUDE.md:L34|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,81e16dd840dc,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00034,34,Skills must never widen scope beyond what the agent shell and brief allow.,@repo/CLAUDE.md:L34|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,31f8d56327a4,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00035,35,"Claims carry `FACT`, `ASSUMPTION`, `PROPOSAL`, or `TBD` labels.",@repo/CLAUDE.md:L36|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,6bf63a6444b1,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00036,36,"`TBD` markers are surfaced, not silently resolved.",@repo/CLAUDE.md:L36|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0004,145fa4801ad2,IN,SEC-RT003-0004,UNIT-RT003-0001,,
HBA-RT003-00037,37,Agent instructions are rooted at `AGENTS.md` and `agents/AGENT_*.md`.,@repo/CLAUDE.md:L42|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,4414858168a1,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00038,38,"Agent instructions change through the live registry, not narrative.",@repo/CLAUDE.md:L42|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,a51a4550de90,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00039,39,Skills are rooted at `skills/`.,@repo/CLAUDE.md:L43|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,57032e1c9ee0,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00040,40,Each immediate `skills/` subfolder containing `SKILL.md` is treated as one skill.,@repo/CLAUDE.md:L43|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,acbe00b19696,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00041,41,The live skill folder is treated as the skill index.,@repo/CLAUDE.md:L43|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,acda3e89741c,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00042,42,Tools are rooted at `tools/`.,@repo/CLAUDE.md:L44|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,388cf45a17d3,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00043,43,`tools/REGISTRY.md` is the tool registry.,@repo/CLAUDE.md:L44|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,282aef2ee98b,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00044,44,Tool subfolders group tools by function.,@repo/CLAUDE.md:L44|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,a954c8873f04,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00045,45,`frontend/` is a public-export snapshot only.,@repo/CLAUDE.md:L45|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,14ee94d2900e,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00046,46,Frontend development work goes in `projects/chirality-app-dev/`.,@repo/CLAUDE.md:L45|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,9e1323186ebd,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00047,47,Domain workspaces are rooted at `domains/`.,@repo/CLAUDE.md:L46|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,77660a8f95a7,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00048,48,Large corpora in domain workspaces are excluded from git.,@repo/CLAUDE.md:L46|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,003e0d7ce72e,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00049,49,Project workspaces are rooted at `projects/`.,@repo/CLAUDE.md:L47|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,593205ef9871,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00050,50,Project workspaces are private and not exported.,@repo/CLAUDE.md:L47|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,294f730a9057,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00051,51,`exports/chirality-app/` controls what goes into the public package.,@repo/CLAUDE.md:L48|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,010322535f8d,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00052,52,`plans/` and `.archive/` are non-governing historical context.,@repo/CLAUDE.md:L49|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0005,474b15d16ad3,IN,SEC-RT003-0005,UNIT-RT003-0001,,
HBA-RT003-00053,53,"After skill changes, run `python3 tools/validation/validate_skill_metadata.py skills`.",@repo/CLAUDE.md:L55|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0007,585a388ddf1f,IN,SEC-RT003-0007,UNIT-RT003-0001,,
HBA-RT003-00054,54,Test surfaces are discovered with `python3 tools/validation/discover_test_surfaces.py . --text`.,@repo/CLAUDE.md:L58|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0008,ea268123338a,IN,SEC-RT003-0008,UNIT-RT003-0001,,
HBA-RT003-00055,55,Root tool Python tests are run with `python3 -m pytest -q tools`.,@repo/CLAUDE.md:L61|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0009,659ac5ad8b77,IN,SEC-RT003-0009,UNIT-RT003-0001,,
HBA-RT003-00056,56,Chirality App dev frontend tests are run from `projects/chirality-app-dev/frontend` with `npm test`.,@repo/CLAUDE.md:L64|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0010,2c4a77ad2595,IN,SEC-RT003-0010,UNIT-RT003-0001,,
HBA-RT003-00057,57,OpenPipeStress Python tests are run from `projects/chirality-piping` with `python3 -m pytest -q tests`.,@repo/CLAUDE.md:L67|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0011,f6ad21d6d80e,IN,SEC-RT003-0011,UNIT-RT003-0001,,
HBA-RT003-00058,58,OpenPipeStress desktop tests are run with `npm test --workspace apps/desktop` from `projects/chirality-piping`.,@repo/CLAUDE.md:L70|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0012,d233734fe9fd,IN,SEC-RT003-0012,UNIT-RT003-0001,,
HBA-RT003-00059,59,OpenPipeStress Rust tests are run per crate with `cargo test --manifest-path <crate>/Cargo.toml`.,@repo/CLAUDE.md:L73|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0013,f5f7e809760c,IN,SEC-RT003-0013,UNIT-RT003-0001,,
HBA-RT003-00060,60,The public export is built and checked with `python3 exports/chirality-app/export_public.py`.,@repo/CLAUDE.md:L76|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0014,ffa8e9f7e922,IN,SEC-RT003-0014,UNIT-RT003-0001,,
HBA-RT003-00061,61,The public export is applied to a local checkout with `python3 exports/chirality-app/export_public.py --apply-target /path/to/chirality-app`.,@repo/CLAUDE.md:L79|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0015,9d9131f7cbd0,IN,SEC-RT003-0015,UNIT-RT003-0001,,
HBA-RT003-00062,62,Frontend development commands are run from the `frontend` directory.,@repo/CLAUDE.md:L85|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,f04d03ed6462,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00063,63,Frontend dependencies are installed with `npm install`.,@repo/CLAUDE.md:L86|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,331827194735,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00064,64,The Next.js dev server starts with `npm run dev`.,@repo/CLAUDE.md:L87|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,9de6a2acdd5d,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00065,65,The frontend production build runs with `npm run build`.,@repo/CLAUDE.md:L88|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,e049529fc4b9,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00066,66,Frontend ESLint runs with `npm run lint`.,@repo/CLAUDE.md:L89|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,00e1d2e3a945,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00067,67,The Electron desktop app runs in dev mode with `npm run desktop:dev`.,@repo/CLAUDE.md:L90|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,82344e4d784e,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00068,68,The Electron app is packaged without publishing by `npm run desktop:pack`.,@repo/CLAUDE.md:L91|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,b4f001627e69,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00069,69,The signed distributable is built with `npm run desktop:dist`.,@repo/CLAUDE.md:L92|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,de2b5a7c5bd1,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00070,70,The unsigned local-testing distributable is built with `npm run desktop:dist:unsigned`.,@repo/CLAUDE.md:L93|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,dca3937342df,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00071,71,The frontend dev server shell requires `ANTHROPIC_API_KEY`.,@repo/CLAUDE.md:L96|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,0c5ca9665544,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00072,72,Harness validation before merge requires the server to be running first.,@repo/CLAUDE.md:L98|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0016,9017074fca14,IN,SEC-RT003-0016,UNIT-RT003-0001,,
HBA-RT003-00073,73,The pre-merge harness server command runs `npm run dev -- --hostname 127.0.0.1 --port 3000` from `frontend`.,@repo/CLAUDE.md:L101|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0017,67ea1dd820e1,IN,SEC-RT003-0017,UNIT-RT003-0001,,
HBA-RT003-00074,74,The harness validation shell runs from the `frontend` directory.,@repo/CLAUDE.md:L104|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0018,9adc48d20fd9,IN,SEC-RT003-0018,UNIT-RT003-0001,,
HBA-RT003-00075,75,Toolkit harness validation runs with `npm run harness:validate:toolkit`.,@repo/CLAUDE.md:L105|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0018,ee6135a0585a,IN,SEC-RT003-0018,UNIT-RT003-0001,,
HBA-RT003-00076,76,Pre-merge harness validation runs with `npm run harness:validate:premerge`.,@repo/CLAUDE.md:L106|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0018,481aa33b25a6,IN,SEC-RT003-0018,UNIT-RT003-0001,,
HBA-RT003-00077,77,The harness validation summary artifact is `frontend/artifacts/harness/section8/latest/summary.json`.,@repo/CLAUDE.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0018,f7948b57be3f,IN,SEC-RT003-0018,UNIT-RT003-0001,,
HBA-RT003-00078,78,Harness diagnostics log to `.chirality/logs/harness.log` in the project root.,@repo/CLAUDE.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0018,ac2cc5d2985d,IN,SEC-RT003-0018,UNIT-RT003-0001,,
HBA-RT003-00079,79,"The Electron app bundles `agents/`, `skills/`, `tools/`, `docs/`, and `init/` as `extraResources` under `instruction-root/`.",@repo/CLAUDE.md:L111|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0018,d62672c7fcc3,IN,SEC-RT003-0018,UNIT-RT003-0001,,
HBA-RT003-00080,80,Agent and routing changes go through `AGENTS.md` and `agents/`.,@repo/CLAUDE.md:L115|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,71c6155e23dd,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00081,81,Skill changes go through `skills/` and then run `validate_skill_metadata.py`.,@repo/CLAUDE.md:L116|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,c64c3d9ba238,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00082,82,Tool changes go through `tools/` and update `tools/REGISTRY.md` when the curated tool contract changes.,@repo/CLAUDE.md:L117|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,97a669832b3b,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00083,83,"Governance changes go through root `docs/`, not project-local docs.",@repo/CLAUDE.md:L118|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,03978dc2001e,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00084,84,App and frontend development goes through `projects/chirality-app-dev/`.,@repo/CLAUDE.md:L119|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,afdbf1f3df58,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00085,85,Reviewed app and frontend material is promoted only to root and export surfaces.,@repo/CLAUDE.md:L119|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,9fac47805019,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00086,86,Public export changes require regenerating the manifest after changing exported files.,@repo/CLAUDE.md:L120|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,86215f906a78,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00087,87,"When live folders, indexes, and narrative documents disagree, the live registry/discovery surface is authoritative.",@repo/CLAUDE.md:L122|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,0c32f6870dc0,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00088,88,Registry discrepancies must be surfaced rather than silently preserving stale prose.,@repo/CLAUDE.md:L122|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0019,88d6bbebd41d,IN,SEC-RT003-0019,UNIT-RT003-0001,,
HBA-RT003-00089,89,The full set of 21 K-* invariants is in `docs/CONTRACT.md`.,@repo/CLAUDE.md:L126|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,40288f336d76,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00090,90,`K-AUTH-1` states that only humans author binding approval records.,@repo/CLAUDE.md:L128|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,d3887f284acb,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00091,91,`K-WRITE-1` and `K-SNAP-1` pair explicit write scope with phase-boundary immutable snapshots.,@repo/CLAUDE.md:L129|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,b9c4bad72d02,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00092,92,`K-PROV-1` requires provenance for all governed claims.,@repo/CLAUDE.md:L130|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,18495a5b5db6,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00093,93,"Unsourced assertions are marked `TBD` or `ASSUMPTION`, not silently asserted as fact.",@repo/CLAUDE.md:L130|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,64011cfca4e0,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00094,94,`K-STATUS-1` makes `_STATUS.md` the canonical lifecycle state file for each deliverable.,@repo/CLAUDE.md:L131|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,01befb5e474d,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00095,95,No file other than `_STATUS.md` determines deliverable state.,@repo/CLAUDE.md:L131|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,9140b7734fdd,IN,SEC-RT003-0020,UNIT-RT003-0001,,
HBA-RT003-00096,96,`K-HIER-1` states that projects decompose as flat packages containing deliverables.,@repo/CLAUDE.md:L132|domains/chirality/_Decomposition/source_review_html/SRC-CLAUDE.html#SEC-RT003-0020,73bcabd1319a,IN,SEC-RT003-0020,UNIT-RT003-0001,,
