AtomicUnitID,SourceDoc,SourcePrefix,LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
HBA-RT001-00011,SRC-AGENTS,RT001,11,The row structure forms a governance grammar.,@repo/AGENTS.md:L0013|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0002,b5764df454b4,IN,SEC-RT001-0002,UNIT-RT001-0001,,
HBA-RT001-00012,SRC-AGENTS,RT001,12,NORMATIVE defines rules and standards.,@repo/AGENTS.md:L0013|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0002,bef00d64c811,IN,SEC-RT001-0002,UNIT-RT001-0001,,
HBA-RT001-00013,SRC-AGENTS,RT001,13,OPERATIVE executes bounded work within NORMATIVE rules and standards.,@repo/AGENTS.md:L0013|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0002,efbd3387bd61,IN,SEC-RT001-0002,UNIT-RT001-0001,,
HBA-RT001-00014,SRC-AGENTS,RT001,14,"EVALUATIVE audits, reconciles, and judges results.",@repo/AGENTS.md:L0013|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0002,0177cdd4dd46,IN,SEC-RT001-0002,UNIT-RT001-0001,,
HBA-RT001-00015,SRC-AGENTS,RT001,15,Packages assembled from accepted upstream truth but not themselves authoritative decomposition truth are derivative packages.,@repo/AGENTS.md:L0017|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,769aeb6c5249,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00016,SRC-AGENTS,RT001,16,"Regenerated KTY-local artifacts, _Aggregation outputs, hypergraph snapshots, audit snapshots, concordance packages, and publication packages are derivative packages.",@repo/AGENTS.md:L0017|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,78a75e9c8e32,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00017,SRC-AGENTS,RT001,17,Derivative packages must cite their accepted upstream snapshots.,@repo/AGENTS.md:L0017|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,3912ec509fe2,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00018,SRC-AGENTS,RT001,18,Derivative packages must not be treated as substitutes for decomposition truth.,@repo/AGENTS.md:L0017|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,2242d3e5886a,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00019,SRC-AGENTS,RT001,19,Every phase-boundary decision that changes or validates governed state must terminate in a new immutable snapshot.,@repo/AGENTS.md:L0018|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,192702cc86d0,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00020,SRC-AGENTS,RT001,20,Pointer updates are permitted only where the owning workflow explicitly allows them.,@repo/AGENTS.md:L0018|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,0f82361af2d6,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00021,SRC-AGENTS,RT001,21,Later phases consume accepted snapshots rather than relying on mutable working state alone.,@repo/AGENTS.md:L0018|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,b4379be71324,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00022,SRC-AGENTS,RT001,22,Workflows that stop with work intended for another agent or later phase must emit an explicit handoff state.,@repo/AGENTS.md:L0019|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,ec8edf0e84a7,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00023,SRC-AGENTS,RT001,23,"Handoff state must name accepted upstream snapshots, derivative-package status, closure verdict, rerun requirements, and remaining blockers.",@repo/AGENTS.md:L0019|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,869a68e47536,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00024,SRC-AGENTS,RT001,24,A scope unit or phase is not closed merely because files were written.,@repo/AGENTS.md:L0020|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,ff11a8b9979d,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00025,SRC-AGENTS,RT001,25,Closure requires authoritative truth to be accepted.,@repo/AGENTS.md:L0020|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,edc15a49a9ef,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00026,SRC-AGENTS,RT001,26,Closure requires required derivative packages to be regenerated or explicitly deferred.,@repo/AGENTS.md:L0020|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,8bd3eda84d23,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00027,SRC-AGENTS,RT001,27,Closure requires audit status to be recorded.,@repo/AGENTS.md:L0020|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,a7c94e1070dd,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00028,SRC-AGENTS,RT001,28,Closure requires unresolved blockers to be surfaced in the handoff state.,@repo/AGENTS.md:L0020|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,8fe2a1bb84e2,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00029,SRC-AGENTS,RT001,29,Later phases that consume derivative packages must run only after upstream authoritative snapshots have been accepted.,@repo/AGENTS.md:L0021|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,c224702494d9,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00030,SRC-AGENTS,RT001,30,Required handoff state must record which derivative packages are current before later phases consume derivative packages.,@repo/AGENTS.md:L0021|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,c474a1db51d2,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00031,SRC-AGENTS,RT001,31,The NORMATIVE GUIDING cell maps to HELP_HUMAN.,@repo/AGENTS.md:L0025|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,a013c237fc52,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00032,SRC-AGENTS,RT001,32,The NORMATIVE APPLYING cell maps to ORCHESTRATOR.,@repo/AGENTS.md:L0025|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,672e5af7c5dc,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00033,SRC-AGENTS,RT001,33,The NORMATIVE JUDGING cell maps to WORKING_ITEMS.,@repo/AGENTS.md:L0025|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,fbd2f789f77f,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00034,SRC-AGENTS,RT001,34,The NORMATIVE REVIEWING cell maps to AGGREGATION.,@repo/AGENTS.md:L0025|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,119cdb2012bc,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00035,SRC-AGENTS,RT001,35,The OPERATIVE GUIDING cell maps to DECOMP*.,@repo/AGENTS.md:L0026|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,e72f1a191098,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00036,SRC-AGENTS,RT001,36,The OPERATIVE APPLYING cell maps to PREPARATION.,@repo/AGENTS.md:L0026|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,55c37e928758,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00037,SRC-AGENTS,RT001,37,The OPERATIVE JUDGING cell maps to TASK.,@repo/AGENTS.md:L0026|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,d7806f68d196,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00038,SRC-AGENTS,RT001,38,The OPERATIVE REVIEWING cell maps to AUDIT*.,@repo/AGENTS.md:L0026|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,c8dc29ee09b1,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00039,SRC-AGENTS,RT001,39,The EVALUATIVE GUIDING cell maps to HELPS_HUMANS.,@repo/AGENTS.md:L0027|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,b8d7b7659736,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00040,SRC-AGENTS,RT001,40,The EVALUATIVE APPLYING cell maps to DBM_PUBLISHER.,@repo/AGENTS.md:L0027|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,0f7c64193793,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00041,SRC-AGENTS,RT001,41,The EVALUATIVE JUDGING cell maps to CHANGE.,@repo/AGENTS.md:L0027|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,15626784356a,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00042,SRC-AGENTS,RT001,42,The EVALUATIVE REVIEWING cell maps to RECONCILIATION.,@repo/AGENTS.md:L0027|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0003,9954a91f4477,IN,SEC-RT001-0003,UNIT-RT001-0001,,
HBA-RT001-00043,SRC-AGENTS,RT001,43,PREPARATION and TASK cells name canonical shells directly.,@repo/AGENTS.md:L0031|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,bc476d60a27f,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00044,SRC-AGENTS,RT001,44,"DECOMP*, AUDIT*, PDF2MD*, and DRAWING_EXTRACT* wildcard cells expand to agent groups by PipelineCategory.",@repo/AGENTS.md:L0031|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,2974e4c36382,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00045,SRC-AGENTS,RT001,45,"DECOMP* includes PROJECT_DECOMP, SOFTWARE_DECOMP, DOMAIN_DECOMP, and SCOPE_CHANGE.",@repo/AGENTS.md:L0033|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,d273facc6088,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00046,SRC-AGENTS,RT001,46,PDF2MD* includes PDF2MD.,@repo/AGENTS.md:L0035|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,8d2ff5b4a4dd,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00047,SRC-AGENTS,RT001,47,DRAWING_EXTRACT* includes DRAWING_EXTRACT.,@repo/AGENTS.md:L0037|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,dc049d327d53,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00048,SRC-AGENTS,RT001,48,"AUDIT* includes AUDIT_AGENTS, AUDIT_DECOMP, AUDIT_DEP_CLOSURE, AUDIT_HYPERGRAPH_CLOSURE, AUDIT_GOVERNANCE, AUDIT_EPISTEMIC, AUDIT_SCOPE_CLOSURE, EVALUATION_REPORT, EVALUATION_STRUCTURE_AUDIT, and EVALUATION_DEPENDENCY_AUDIT.",@repo/AGENTS.md:L0039|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,49d62dcaf813,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00049,SRC-AGENTS,RT001,49,"DELIVERABLE_TASK, AGGREGATION, and DOMAIN_HYPERGRAPH are live task-family agents indexed by type.",@repo/AGENTS.md:L0041|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,0fe20e97da48,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00050,SRC-AGENTS,RT001,50,Archived wrapper-agent methods are dispatched through TASK plus TaskSkill.,@repo/AGENTS.md:L0041|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0004,f705d0d37b5a,IN,SEC-RT001-0004,UNIT-RT001-0001,,
HBA-RT001-00051,SRC-AGENTS,RT001,51,"HELPS_HUMANS uses AGENT_HELPS_HUMANS.md as the workflow design standard governing agents, skills, and tools.",@repo/AGENTS.md:L0051|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0006,73cd22f8cea6,IN,SEC-RT001-0006,UNIT-RT001-0001,,
HBA-RT001-00052,SRC-AGENTS,RT001,52,All workflow components must conform to HELPS_HUMANS.,@repo/AGENTS.md:L0051|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0006,bb7abcbd7bf7,IN,SEC-RT001-0006,UNIT-RT001-0001,,
HBA-RT001-00053,SRC-AGENTS,RT001,53,"DECOMP_BASE uses AGENT_DECOMP_BASE.md as the decomposition protocol standard for the 7-gate, I1-I10 protocol.",@repo/AGENTS.md:L0052|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0006,c8007d574a27,IN,SEC-RT001-0006,UNIT-RT001-0001,,
HBA-RT001-00054,SRC-AGENTS,RT001,54,HELP_HUMAN uses AGENT_HELP_HUMAN.md for operator assistance that classifies intent and drafts briefs.,@repo/AGENTS.md:L0058|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,f02911cf5c7e,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00055,SRC-AGENTS,RT001,55,"ORCHESTRATOR uses AGENT_ORCHESTRATOR.md for project setup, tier sequencing, and control loops.",@repo/AGENTS.md:L0059|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,601a04bfea3d,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00056,SRC-AGENTS,RT001,56,WORKING_ITEMS uses AGENT_WORKING_ITEMS.md for deliverable-scoped content production.,@repo/AGENTS.md:L0060|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,f205dda91fb5,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00057,SRC-AGENTS,RT001,57,RECONCILIATION uses AGENT_RECONCILIATION.md for cross-deliverable coherence analysis.,@repo/AGENTS.md:L0061|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,45aa66bbe381,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00058,SRC-AGENTS,RT001,58,CHANGE uses AGENT_CHANGE.md for git state management with approval gates.,@repo/AGENTS.md:L0062|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,52206cbaef3d,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00059,SRC-AGENTS,RT001,59,PROJECT_DECOMP uses AGENT_PROJECT_DECOMP.md for EPC and design-build decomposition.,@repo/AGENTS.md:L0063|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,b06c41197c68,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00060,SRC-AGENTS,RT001,60,SOFTWARE_DECOMP uses AGENT_SOFTWARE_DECOMP.md for software decomposition with Context Envelopes.,@repo/AGENTS.md:L0064|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,2be7ffb02227,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00061,SRC-AGENTS,RT001,61,DOMAIN_DECOMP uses AGENT_DOMAIN_DECOMP.md for handbook and knowledge-domain decomposition.,@repo/AGENTS.md:L0065|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,5cb6264acbc0,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00062,SRC-AGENTS,RT001,62,SCOPE_CHANGE uses AGENT_SCOPE_CHANGE.md for change impact assessment and decomposition amendment.,@repo/AGENTS.md:L0066|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,57b411821997,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00063,SRC-AGENTS,RT001,63,DOMAIN_ENGINE uses AGENT_DOMAIN_ENGINE.md for domain-engine integration management.,@repo/AGENTS.md:L0067|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,fc80af2a0af8,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00064,SRC-AGENTS,RT001,64,"DOMAIN_ENGINE manages profiles, protected paths, adapter workflows, operation proposals, and human-gated domain handoffs.",@repo/AGENTS.md:L0067|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,567c88fffb68,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00065,SRC-AGENTS,RT001,65,CONTEXT_TRANSPOSE uses AGENT_CONTEXT_TRANSPOSE.md for cross-context structural transposition.,@repo/AGENTS.md:L0068|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,4a5304fcd30a,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00066,SRC-AGENTS,RT001,66,REVIEW uses AGENT_REVIEW.md for formal 5-gate review of lifecycle transitions.,@repo/AGENTS.md:L0069|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,d1a917e422ec,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00067,SRC-AGENTS,RT001,67,SCHEDULING uses AGENT_SCHEDULING.md for schedule generation from a dependency graph.,@repo/AGENTS.md:L0070|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,0cbc0fe1028e,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00068,SRC-AGENTS,RT001,68,EVALUATION uses AGENT_EVALUATION.md for project evaluation orchestration.,@repo/AGENTS.md:L0071|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,2fbbacc1805c,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00069,SRC-AGENTS,RT001,69,TOOLMAKER uses AGENT_TOOLMAKER.md for deterministic tool design and implementation.,@repo/AGENTS.md:L0072|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,2941dd3471b5,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00070,SRC-AGENTS,RT001,70,"SKILLMAKER uses AGENT_SKILLMAKER.md for skill design, governance, and subsystem ownership.",@repo/AGENTS.md:L0073|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,5867d96674cc,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00071,SRC-AGENTS,RT001,71,PDF2MD uses AGENT_PDF2MD.md for native PDF-to-Markdown conversion.,@repo/AGENTS.md:L0074|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,6c51d2920f25,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00072,SRC-AGENTS,RT001,72,"PDF2MD orchestrates rasterization, batch VLM dispatch, post-processing, optional prose asset materialization, and assembly.",@repo/AGENTS.md:L0074|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,8f4698ccf225,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00073,SRC-AGENTS,RT001,73,EQUATION_AUDIT uses AGENT_EQUATION_AUDIT.md for the post-PDF2MD equation-review loop.,@repo/AGENTS.md:L0075|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,640cd10b9cd7,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00074,SRC-AGENTS,RT001,74,"EQUATION_AUDIT iterates extract, human review, prose-note interpretation, fixes, re-extraction, backcheck, and closure.",@repo/AGENTS.md:L0075|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,3ad49caf1a8b,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00075,SRC-AGENTS,RT001,75,EQUATION_AUDIT terminates equation audit work in an immutable snapshot under audit/equations/snapshots/.,@repo/AGENTS.md:L0075|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,b6fb4f7c6ef0,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00076,SRC-AGENTS,RT001,76,EQUATION_AUDIT dispatches equation-flag-interpret for each prose-shaped flagged equation.,@repo/AGENTS.md:L0075|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,1770666acb28,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00077,SRC-AGENTS,RT001,77,EQUATION_AUDIT dispatches equation-bbox-detect per page when crops are enabled.,@repo/AGENTS.md:L0075|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,70c654b2be78,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00078,SRC-AGENTS,RT001,78,DRAWING_EXTRACT uses AGENT_DRAWING_EXTRACT.md for drawing-type-aware extraction.,@repo/AGENTS.md:L0076|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,0f695ebc30e9,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00079,SRC-AGENTS,RT001,79,"DRAWING_EXTRACT applies a core-vs-repertoire split across rasterization, crop or tile selection, target-specific TASK skill dispatch, QA, assembly, and optional PFD-equipment merge.",@repo/AGENTS.md:L0076|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,21145169bc07,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00080,SRC-AGENTS,RT001,80,"DRAWING_EXTRACT implements DRAWING_SET, PFD, and P_AND_ID targets.",@repo/AGENTS.md:L0076|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,cf6f1635d7f9,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00081,SRC-AGENTS,RT001,81,DRAWING_EXTRACT leaves ISOMETRIC and GA targets stubbed fail-fast.,@repo/AGENTS.md:L0076|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,26d93bd6b1a8,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00082,SRC-AGENTS,RT001,82,DBM_PUBLISHER uses AGENT_DBM_PUBLISHER.md to publish one rewritten DBM from approved DOMAIN state.,@repo/AGENTS.md:L0077|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,85e092d397d3,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00083,SRC-AGENTS,RT001,83,"DBM_PUBLISHER uses frozen planning artifacts, direct section dispatch, package assembly, and post-authoring evidence-bundle review.",@repo/AGENTS.md:L0077|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0007,2a369522a3ae,IN,SEC-RT001-0007,UNIT-RT001-0001,,
HBA-RT001-00084,SRC-AGENTS,RT001,84,PREPARATION uses AGENT_PREPARATION.md to scaffold package and deliverable folders.,@repo/AGENTS.md:L0083|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0008,048a27500fd4,IN,SEC-RT001-0008,UNIT-RT001-0001,,
HBA-RT001-00085,SRC-AGENTS,RT001,85,AGGREGATION uses AGENT_AGGREGATION.md for cross-scope synthesis snapshots.,@repo/AGENTS.md:L0084|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0008,da1c2e2f081b,IN,SEC-RT001-0008,UNIT-RT001-0001,,
HBA-RT001-00086,SRC-AGENTS,RT001,86,TASK uses AGENT_TASK.md as a generic bounded-task shell that loads profile and skill within explicit scope.,@repo/AGENTS.md:L0085|domains/chirality/_Decomposition/source_review_html/SRC-AGENTS.html#SEC-RT001-0008,06400cf1b91e,IN,SEC-RT001-0008,UNIT-RT001-0001,,
