LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
20,A user rule-pack result is a software computation using user data; it is not professional authentication.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L36|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0006",63838fec599a,IN,SEC-ED015-0006,UNIT-ED015-0001,,
21,Human professional acceptance is outside solver authority and may only be represented as a project-specific human record.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L37|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0006",2ff009846e4a,IN,SEC-ED015-0006,UNIT-ED015-0001,,
22,"ASSUMPTION: analysis_status is a coarse boundary enum; detailed rule-check outcomes, diagnostic arrays, and human acceptance fields may be separate; exact schema path and field layout are TBD.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L38|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0006",6a50597c5c72,TBD,SEC-ED015-0006,UNIT-ED015-0001,,ASSUMPTION/TBD per source
23,Field analysis_status holds one value from the status vocabulary basis; exact serialization is TBD.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L46|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",6992f32e4ccd,IN,SEC-ED015-0007,UNIT-ED015-0001,,
24,"Field status_authority indicates software finding, solver result, rule-pack finding/computation, or human record.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L47|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",d068d2595b33,IN,SEC-ED015-0007,UNIT-ED015-0001,,ASSUMPTION derived from docs/TYPES.md section 4
25,"Field status_evidence_ref references solver result, rule-pack evaluation, missing-input diagnostic, or human acceptance record.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L48|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",cb6b7cfac24e,IN,SEC-ED015-0007,UNIT-ED015-0001,,
26,Field diagnostics carries blocking/warning information with provenance.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L49|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",bcc3d607be91,IN,SEC-ED015-0007,UNIT-ED015-0001,,
27,"Field rule_pack_ref identifies user rule-pack ID, version, checksum, source/provenance, and redistribution status when a rule check is attempted.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L50|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",59f422150610,IN,SEC-ED015-0007,UNIT-ED015-0001,,
28,Field human_acceptance_ref is an optional pointer to a human acceptance record outside solver core.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L51|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",c04ae53e264f,IN,SEC-ED015-0007,UNIT-ED015-0001,,
29,Field model_or_result_hash binds status/evidence to specific content when hashing is available.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L52|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",7b2ca2195e03,IN,SEC-ED015-0007,UNIT-ED015-0001,,
30,"Where a human acceptance record is stored is TBD; the pointer may reference an external project record, report/audit manifest entry, or future persistence object.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L58|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",d00905d2d9f4,TBD,SEC-ED015-0007,UNIT-ED015-0001,,open question
31,How human acceptance is marked stale after bound evidence changes is TBD; the record must not survive model/rule/report content changes without re-review.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L59|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",90401ec85480,TBD,SEC-ED015-0007,UNIT-ED015-0001,,open question
32,The mechanics solve boundary takes unit-aware model data and solver settings and outputs a mechanical result envelope or solve-blocking diagnostic; it may produce MECHANICS_SOLVED but not rule pass/fail or human acceptance.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L65|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",69e0f2cbf754,IN,SEC-ED015-0007,UNIT-ED015-0001,,
33,"The rule-pack check boundary takes a mechanical result envelope plus user-supplied rule pack and required inputs and may produce only user-rule statuses, with no professional acceptance or automatic code-compliance claim.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L66|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",e35b6ba98147,IN,SEC-ED015-0007,UNIT-ED015-0001,,
34,"The human acceptance boundary takes specific model/result/rule/report evidence and an external human review record and outputs an optional HUMAN_APPROVED_FOR_PROJECT record; it is a human record only, not emitted by solver core.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Datasheet.md:L67|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0007",2a8f97ff6b67,IN,SEC-ED015-0007,UNIT-ED015-0001,,
35,Principle: mechanics results are not rule checks.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L15|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0012",0afc8ccb63ca,IN,SEC-ED015-0012,UNIT-ED015-0001,,
36,Principle: user-rule checks are not human professional acceptance.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L18|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0012",08626c9a30e4,IN,SEC-ED015-0012,UNIT-ED015-0001,,
37,"Principle: missing data is a finding, not an implementation gap to hide.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L21|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0012",0401686992dc,IN,SEC-ED015-0012,UNIT-ED015-0001,,
38,Principle: protected standards and proprietary data do not belong in public boundary-model artifacts.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L24|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0012",cdfd9a507c6d,IN,SEC-ED015-0012,UNIT-ED015-0001,,
39,"Principle: human acceptance, if represented, is an external record bound to reviewed evidence.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L27|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0012",d918ab78fafd,IN,SEC-ED015-0012,UNIT-ED015-0001,,
40,"Principle: status labels should communicate authority, not just workflow progress.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L30|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0012",f80ee5b198f3,IN,SEC-ED015-0012,UNIT-ED015-0001,,
41,"Use 'human acceptance record' as the preferred term for the object or pointer supporting HUMAN_APPROVED_FOR_PROJECT; use 'professional approval' only for the human governance concept, not a software action; aliases must resolve to a human record outside solver authority; do not shorten HUMAN_APPROVED_FOR_PROJECT to 'approved' without the project-specific human-record qualifier.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L35|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0013",01ccbac4189e,IN,SEC-ED015-0013,UNIT-ED015-0001,,
42,"A single analysis_status enum may be too coarse to represent concurrent facts such as 'mechanics solved' and 'human review required'; keep detailed rule results, diagnostics, and human acceptance evidence in separate fields where needed.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L41|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",e875a5a17a13,IN,SEC-ED015-0014,UNIT-ED015-0001,,
43,"Propose separate solve/rule/human axes only when a schema, API, UI, or report must preserve simultaneous facts a single enum cannot represent without hiding evidence; the split decision requires human project authority.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L42|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",5d1ec12a8b15,IN,SEC-ED015-0014,UNIT-ED015-0001,,
44,HUMAN_REVIEW_REQUIRED is always true for professional use and must not be treated as a transient workflow step that disappears after a rule-pack check.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L43|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",f2fef289ff33,IN,SEC-ED015-0014,UNIT-ED015-0001,,
45,HUMAN_APPROVED_FOR_PROJECT should not be generated by solver or rule-pack code and should only point to a project-specific human record invalidated when bound evidence changes.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L44|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",6360ed1d9f5a,IN,SEC-ED015-0014,UNIT-ED015-0001,,
46,"USER_RULE_CHECKED and USER_RULE_FAILED are user-rule outcomes, not code-compliance declarations; public language should identify the rule pack and its provenance/checksum.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L45|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",39d0b780ecf1,IN,SEC-ED015-0014,UNIT-ED015-0001,,
47,"RULE_INPUTS_INCOMPLETE is used when mechanics may be available but selected rule-pack inputs are missing, supporting no-silent-defaults behavior.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L46|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",44e7ca86b7b0,IN,SEC-ED015-0014,UNIT-ED015-0001,,
48,"Schema and API work should preserve AB-00-02, AB-00-03, AB-00-06, and AB-00-07: no layer, adapter, or plugin may bypass validation, diagnostics, provenance, or public/private data boundaries.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L47|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0014",dab65f0b1c33,IN,SEC-ED015-0014,UNIT-ED015-0001,,
49,Trade-off: a single analysis_status enum is simple but can imply a linear lifecycle; use only for coarse boundary state and add explicit evidence and diagnostic fields.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L53|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0015",0558638390c4,IN,SEC-ED015-0015,UNIT-ED015-0001,,
50,Trade-off: separate status axes for solve/rule/human model authority more accurately but enlarge the schema surface; mark as future refinement unless human project authority expands scope.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L54|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0015",ded2f4ae4a7f,IN,SEC-ED015-0015,UNIT-ED015-0001,,
51,Trade-off: storing human acceptance in the solver result is easy to display but blurs authority; store or reference it outside solver core bound to hashes/evidence.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L55|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0015",fc7c1e9da9b0,IN,SEC-ED015-0015,UNIT-ED015-0001,,
52,Trade-off: including rule-pack formulas in public reports risks exposing protected/proprietary data; public examples use invented non-code values only.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L56|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0015",659ec3110661,IN,SEC-ED015-0015,UNIT-ED015-0001,,
53,Trade-off: treating a successful user-rule check as 'approved' violates the professional-responsibility boundary; use non-certifying language such as 'user rule checked'.,"@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L57|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0015",686a44b749e3,IN,SEC-ED015-0015,UNIT-ED015-0001,,
54,"Example: when required model data for solving is missing, the appropriate boundary state is MODEL_INCOMPLETE, paired with solve-blocking diagnostics.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L65|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0016",0f8b733c7b65,IN,SEC-ED015-0016,UNIT-ED015-0001,,
55,"Example: when the solver produced mechanical displacements/forces/stresses but no rule pack was run, the state is MECHANICS_SOLVED, still not a rule check or human acceptance.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L66|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0016",31197a2d98da,IN,SEC-ED015-0016,UNIT-ED015-0001,,
56,"Example: when a solver result exists but the selected rule pack lacks required user inputs, the state is RULE_INPUTS_INCOMPLETE and pass/fail is not reported.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L67|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0016",f80484e6eacc,IN,SEC-ED015-0016,UNIT-ED015-0001,,
57,"Example: when a user rule pack evaluated and at least one user-defined check failed, the state is USER_RULE_FAILED, identifying rule pack, version, checksum, and evidence.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L68|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0016",7007e047f268,IN,SEC-ED015-0016,UNIT-ED015-0001,,
58,"Example: when a user rule pack evaluated without a blocking missing-input condition, the state is USER_RULE_CHECKED, which does not mean code compliance or professional acceptance.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L69|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0016",beb436605efe,IN,SEC-ED015-0016,UNIT-ED015-0001,,
59,"Example: when a responsible human records project-specific acceptance after review, it is a HUMAN_APPROVED_FOR_PROJECT record bound to model/rule/report evidence.","@repo/execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-03_Code-neutral analysis boundary model/Guidance.md:L70|_Decomposition/source_review_html/SRC-DEL-DEL-02-03-CODE-NEUTRAL-ANALYSIS-BOUNDARY-MODEL.html#SEC-ED015-0016",1682b3577702,IN,SEC-ED015-0016,UNIT-ED015-0001,,
