SourceDocID,SourcePrefix,SourceName,RepoRelPath,SourceGroup,BatchID,SectionID,Path,Depth,Title,LineStart,LineEnd,LineSpan,InScope,IsFrontMatter,IsBackMatter,INAtomCount,OutAtomCount,TbdAtomCount,OtherAtomCount,TotalAtomCount,AtomsPer50Lines,CoverageClass,ZeroCoverageFlag,Gate5ReviewStatus,CoverageReviewHtmlPath,CoverageReviewHref,ZeroCoverageIssueID,AttestationStatus,AttestationNote
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0016,TP-MAC-83 model-document-schema-migration-seam (2026-06-10),4,TP-MAC-83 model-document-schema-migration-seam (2026-06-10),2412,2458,47,TRUE,FALSE,FALSE,6,0,1,0,7,6.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0016,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0017,TP-MAC-84 viewport-selection-binding (2026-06-10),4,TP-MAC-84 viewport-selection-binding (2026-06-10),2459,2487,29,TRUE,FALSE,FALSE,5,0,0,0,5,5.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0017,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0018,TP-MAC-85 property-inspector-inline-validation (2026-06-10),4,TP-MAC-85 property-inspector-inline-validation (2026-06-10),2488,2514,27,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0018,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0019,TP-MAC-86 explicit-node-create-operation (2026-06-10),4,TP-MAC-86 explicit-node-create-operation (2026-06-10),2515,2550,36,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0019,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0020,TP-MAC-87 session-undo-redo-checkpoints (2026-06-10),4,TP-MAC-87 session-undo-redo-checkpoints (2026-06-10),2551,2578,28,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0020,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0021,TP-MAC-88 edited-model-solve-binding (2026-06-11),4,TP-MAC-88 edited-model-solve-binding (2026-06-11),2579,2612,34,TRUE,FALSE,FALSE,5,0,0,0,5,5.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0021,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0022,TP-MAC-89 viewport-deformation-overlay (2026-06-11),4,TP-MAC-89 viewport-deformation-overlay (2026-06-11),2613,2642,30,TRUE,FALSE,FALSE,4,0,1,0,5,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0022,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0023,TP-MAC-90 playwright-r2-smoke-harness (2026-06-11),4,TP-MAC-90 playwright-r2-smoke-harness (2026-06-11),2643,2668,26,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0023,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0024,TP-MAC-91 load-case-manager-primitive-magnitude (2026-06-11),4,TP-MAC-91 load-case-manager-primitive-magnitude (2026-06-11),2669,2694,26,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0024,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0025,TP-MAC-92 explicit-straight-pipe-connectivity (2026-06-11),4,TP-MAC-92 explicit-straight-pipe-connectivity (2026-06-11),2695,2722,28,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0025,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0026,TP-MAC-93 viewport-canvas-node-drafting (2026-06-11),4,TP-MAC-93 viewport-canvas-node-drafting (2026-06-11),2723,2749,27,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0026,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0027,TP-MAC-94 viewport-pipe-endpoint-picking (2026-06-11),4,TP-MAC-94 viewport-pipe-endpoint-picking (2026-06-11),2750,2775,26,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0027,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0028,TP-MAC-95 load-case-metadata-editor (2026-06-11),4,TP-MAC-95 load-case-metadata-editor (2026-06-11),2776,2808,33,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0028,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0029,TP-MAC-96 combination-term-factor-editor (2026-06-11),4,TP-MAC-96 combination-term-factor-editor (2026-06-11),2809,2846,38,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0029,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0030,TP-MAC-97 load-case-creation-editor (2026-06-11),4,TP-MAC-97 load-case-creation-editor (2026-06-11),2847,2881,35,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0030,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0031,TP-MAC-98 primitive-load-creation-editor (2026-06-11),4,TP-MAC-98 primitive-load-creation-editor (2026-06-11),2882,2919,38,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0031,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0032,TP-MAC-99 distributed-primitive-load-creation-editor (2026-06-11),4,TP-MAC-99 distributed-primitive-load-creation-editor (2026-06-11),2920,2959,40,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0032,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0033,TP-MAC-100 concentrated-moment-load-creation-editor (2026-06-11),4,TP-MAC-100 concentrated-moment-load-creation-editor (2026-06-11),2960,2997,38,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0033,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0034,TP-MAC-101 pressure-thermal-load-creation-editor (2026-06-11),4,TP-MAC-101 pressure-thermal-load-creation-editor (2026-06-11),2998,3041,44,TRUE,FALSE,FALSE,5,0,0,0,5,5.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0034,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0035,TP-MAC-102 imposed-displacement-load-creation-editor (2026-06-11),4,TP-MAC-102 imposed-displacement-load-creation-editor (2026-06-11),3042,3081,40,TRUE,FALSE,FALSE,5,0,0,0,5,5.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0035,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0036,TP-MAC-103 combination-basis-editor (2026-06-11),4,TP-MAC-103 combination-basis-editor (2026-06-11),3082,3115,34,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0036,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0037,TP-MAC-104 combination-term-creation-editor (2026-06-11),4,TP-MAC-104 combination-term-creation-editor (2026-06-11),3116,3149,34,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0037,,ACCEPTED_GATE5_NONZERO,
SRC-CODE-APPS,CA001,apps,apps/,CODE_APPS,ATOMIZED,SEC-CA001-0038,TP-MAC-105 combination-term-deletion-editor (2026-06-11),4,TP-MAC-105 combination-term-deletion-editor (2026-06-11),3150,3183,34,TRUE,FALSE,FALSE,4,0,0,0,4,4.0000,cov-high,FALSE,NONZERO_OR_OUT_OF_SCOPE,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html,domains/chirality/_Decomposition/gate5_coverage/GATE5_COVERAGE_PROPOSAL_20260617T153653Z/coverage_review_html/SRC-CODE-APPS.html#SEC-CA001-0038,,ACCEPTED_GATE5_NONZERO,
