RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes,EstimateImpactClass,ConsumerHint
v3.1,DEP-07-12-011,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-02,DEL-17-02,"Export package, profile, and stable ID map contracts","execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-02_Export package, profile, and stable ID map contracts","DEL-07-12 consumes Export package, profile, and stable ID map contracts from DEL-17-02: export panels: common package/profile/stable-ID/unit contract; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E059; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-012,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-03,DEL-17-03,Native open JSON export package,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-03_Native open JSON export package,"DEL-07-12 consumes Native open JSON export package from DEL-17-03: native-package panel: native open JSON package; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E060; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-013,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-04,DEL-17-04,CAEPIPE MBF export profile and deterministic writer,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-04_CAEPIPE MBF export profile and deterministic writer,"DEL-07-12 consumes CAEPIPE MBF export profile and deterministic writer from DEL-17-04: caepipe-mbf panel: deterministic MBF writer records; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E061; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-014,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-05,DEL-17-05,CAEPIPE external run harness and CSV parser,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser,"DEL-07-12 consumes CAEPIPE external run harness and CSV parser from DEL-17-05: caepipe-external panel: licensed run evidence and CSV records, no activation authority; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E062; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-015,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-06,DEL-17-06,Stress-neutral CSV/JSON package,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-06_Stress-neutral CSV JSON package,"DEL-07-12 consumes Stress-neutral CSV/JSON package from DEL-17-06: stress-neutral panel: CSV/JSON package; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E063; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-016,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-07,DEL-17-07,Conservative PCF subset exporter,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-07_Conservative PCF subset exporter,"DEL-07-12 consumes Conservative PCF subset exporter from DEL-17-07: pcf-export panel: conservative PCF records; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E064; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-017,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-08,DEL-17-08,GLB/glTF review geometry export,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-08_GLB glTF review geometry export,"DEL-07-12 consumes GLB/glTF review geometry export from DEL-17-08: review-geometry panel: GLB/glTF review geometry records; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"native JSON package; .mbf model export; licensed external-run evidence review; stress-neutral, PCF and review-geometry export;",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E065; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-018,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-17,DEL-17-09,DEL-17-09,Export adapter SDK and additional targets,execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-09_Export adapter SDK and additional targets,"DEL-07-12 consumes Export adapter SDK and additional targets from DEL-17-09: export-adapter-sdk panel: SDK and already-scoped target records; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"handoff/local-FEA/external-prover boundary panels; adapter-framework, headless-runner and export-adapter SDK review panels; validation-evidence review.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E066; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-019,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-10,DEL-10-02,DEL-10-02,Import/export adapter framework,"execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-02_Import-export adapter framework","DEL-07-12 consumes Import/export adapter framework from DEL-10-02: adapter-framework panel: framework validation and privacy contract; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"handoff/local-FEA/external-prover boundary panels; adapter-framework, headless-runner and export-adapter SDK review panels; validation-evidence review.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E067; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-020,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-10,DEL-10-03,DEL-10-03,Local FEA handoff data contract,"execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-03_Local FEA handoff data contract","DEL-07-12 consumes Local FEA handoff data contract from DEL-10-03: local-fea-handoff panel: local FEA data contract; held formats/invocation remain held; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"handoff/local-FEA/external-prover boundary panels; adapter-framework, headless-runner and export-adapter SDK review panels; validation-evidence review.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E068; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-021,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-10,DEL-10-05,DEL-10-05,Headless CLI and structured I/O analysis runner,"execution/PKG-10_Build, Packaging, API, and Interoperability/1_Working/DEL-10-05_Headless CLI and structured I-O analysis runner","DEL-07-12 consumes Headless CLI and structured I/O analysis runner from DEL-10-05: headless-runner panel: structured I/O runner records without GUI ownership of the runner; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"handoff/local-FEA/external-prover boundary panels; adapter-framework, headless-runner and export-adapter SDK review panels; validation-evidence review.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E069; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-022,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-09,DEL-09-04,DEL-09-04,Validation manual skeleton,"execution/PKG-09_Verification, Validation, and Quality Oracles/1_Working/DEL-09-04_Validation manual skeleton","DEL-07-12 consumes Validation manual skeleton from DEL-09-04: validation-evidence panel: validation manual evidence; display does not confer engineering acceptance; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # Governing Values and Decisions,"handoff/local-FEA/external-prover boundary panels; adapter-framework, headless-runner and export-adapter SDK review panels; validation-evidence review.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E070; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-023,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-12,DEL-12-02,DEL-12-02,Private data redaction and export controls,"execution/PKG-12_Security, Privacy, and Private Data Handling/1_Working/DEL-12-02_Private data redaction and export controls","DEL-07-12 consumes Private data redaction and export controls from DEL-12-02: all explicit export paths: private data redaction and export controls; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # CLM-004,"Use only explicit authorized handoff paths under protected-data controls, including native-host evidence where applicable.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. ; SCA011OriginalDependencyID=SCA011-E071; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-024,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DELIVERABLE,PKG-00,DEL-00-05,DEL-00-05,GUI state and interaction architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-05_GUI state and interaction architecture,"DEL-07-12 consumes GUI state and interaction architecture from DEL-00-05: panel GUI-state separation; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # CLM-001,validate against the owning contract before presenting a record as actual current product output.,EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Architecture consistency input; no PKG-00 lifecycle promotion.; SCA011OriginalDependencyID=SCA011-E072; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-025,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract","DEL-07-12 consumes Diagnostics, warning, and result-envelope contract from DEL-00-06: diagnostic and result-envelope transport constraints; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # CLM-002,"Preserve diagnostic, unit, provenance, loss and unsupported-behavior information through presentation and explicit export dispatch.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Architecture consistency input; no PKG-00 lifecycle promotion.; SCA011OriginalDependencyID=SCA011-E073; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
v3.1,DEP-07-12-026,PKG-07,DEL-07-12,Interoperability and evidence-review workspace,EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,"DEL-07-12 consumes API boundary and adapter contract map from DEL-00-07: adapter/result no-bypass boundary constraints; a prerequisite for this family only, not every panel.",execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-12_Interoperability and evidence-review workspace/ScopeOfWork.md # CLM-004,"Use only explicit authorized handoff paths under protected-data controls, including native-host evidence where applicable.",EXPLICIT,SEMANTIC_READY,TBD,PENDING,HIGH,EXTRACTED,2026-09-22,2026-09-22,ACTIVE,"PROPOSAL: SourceRef supports the extracted relation; Statement is an agent synthesis, not a quotation. SCA-011 group-2 graph candidate only; ACTIVE describes the proposed relation, not graph adoption. Required maturity is a proposed contract-review gate; actual target maturity and conformance are not inferred from existing code. Architecture consistency input; no PKG-00 lifecycle promotion.; SCA011OriginalDependencyID=SCA011-E074; original_evidence_file=execution/_Coordination/_PROPOSALS/R5_R6_FOLLOWUP_2026-09-22/PIPING_OWNERSHIP_PROPOSAL.md; original_source_ref=P-OWN-05; dependency table DEL-07-12; metadata_repair=SCA-011/application/dependencies/CORRECTNESS_REPAIR.md",,
