LocalSeq,UnitStatement,SourceRef,ContentHash,InOutStatus,SectionID,DispatchUnitID,Corrects,Notes
16,The export profile is the public boundary contract.,@repo/README.md:L25|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0002,7e800cda378d,IN,SEC-RT007-0002,UNIT-RT007-0001,,
17,Next app development belongs in projects/chirality-app-dev/.,@repo/README.md:L26|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0002,0108bf41d788,IN,SEC-RT007-0002,UNIT-RT007-0001,,
18,The root frontend/ directory is kept as the exported harness snapshot.,@repo/README.md:L26|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0002,9d1d71093e86,IN,SEC-RT007-0002,UNIT-RT007-0001,,
19,projects/ and domains/ are private applied or development workspaces unless a separate export path is created.,@repo/README.md:L27|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0002,0fa85fccf53f,IN,SEC-RT007-0002,UNIT-RT007-0001,,
20,.archive/ should be treated as historical context.,@repo/README.md:L28|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0002,8572d6fe7d15,IN,SEC-RT007-0002,UNIT-RT007-0001,,
21,plans/ should be treated as non-governing planning material unless a file declares active draft status.,@repo/README.md:L28|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0002,a3504b408065,IN,SEC-RT007-0002,UNIT-RT007-0001,,
22,The shared operating-system surface has a prescribed maintainer orientation path.,@repo/README.md:L34|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0003,b64230b04d54,IN,SEC-RT007-0003,UNIT-RT007-0001,,
23,"The deeper rationale is located in CHIRALITY_FRAMEWORK.md, PROFESSIONAL_ENGINEERING.md, and docs/thesis/.",@repo/README.md:L46|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0003,24ef5615ebe8,IN,SEC-RT007-0003,UNIT-RT007-0001,,
24,Private project context should be read from local README/docs inside the relevant workspace instead of promoted into root docs.,@repo/README.md:L48|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0003,ffa8d42cf7bd,IN,SEC-RT007-0003,UNIT-RT007-0001,,
25,The root operating-system surface is the canonical shared surface.,@repo/README.md:L54|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,0bb79667b182,IN,SEC-RT007-0004,UNIT-RT007-0001,,
26,"AGENTS.md contains the agent matrix, live agent index, governance integration rules, and canonical dispatch relationships.",@repo/README.md:L58|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,df06472442d8,IN,SEC-RT007-0004,UNIT-RT007-0001,,
27,agents/ contains individual agent instruction contracts.,@repo/README.md:L59|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,a799dc4069e3,IN,SEC-RT007-0004,UNIT-RT007-0001,,
28,skills/ contains repo-native method packs loaded by TASK.,@repo/README.md:L60|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,7d13faebb460,IN,SEC-RT007-0004,UNIT-RT007-0001,,
29,"tools/ contains deterministic helpers, validators, build/reporting utilities, and the curated tool registry.",@repo/README.md:L61|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,aab21000b436,IN,SEC-RT007-0004,UNIT-RT007-0001,,
30,"docs/ contains Chirality-wide governance, specifications, roadmap, design basis, and thesis context.",@repo/README.md:L62|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,ce078f313a14,IN,SEC-RT007-0004,UNIT-RT007-0001,,
31,examples/ contains sanitized example workspaces and artifacts included in the public export.,@repo/README.md:L63|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,8ba82f3434ee,IN,SEC-RT007-0004,UNIT-RT007-0001,,
32,"frontend/ is the public-exported runtime harness snapshot, not the private app-development source.",@repo/README.md:L64|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,8b0bd20c77b2,IN,SEC-RT007-0004,UNIT-RT007-0001,,
33,init/ contains bootstrap and next-session notes.,@repo/README.md:L65|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,cb513fe50c99,IN,SEC-RT007-0004,UNIT-RT007-0001,,
34,"exports/ contains private export profiles, manifests, and reports.",@repo/README.md:L71|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,64a2c2b099a0,IN,SEC-RT007-0004,UNIT-RT007-0001,,
35,projects/ contains private project-local development workspaces.,@repo/README.md:L72|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,bfd394b198d3,IN,SEC-RT007-0004,UNIT-RT007-0001,,
36,domains/ contains private/manual domain packs and local corpus shells.,@repo/README.md:L73|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,e2ce308b2637,IN,SEC-RT007-0004,UNIT-RT007-0001,,
37,plans/ is a planning workspace for archival imports and active draft plans not yet governed roadmap authority.,@repo/README.md:L74|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,1bd1739069ff,IN,SEC-RT007-0004,UNIT-RT007-0001,,
38,.archive/ contains local archived migration and historical material.,@repo/README.md:L75|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,048c4395483e,IN,SEC-RT007-0004,UNIT-RT007-0001,,
39,Root-level framing documents provide the theoretical and professional-practice basis for Chirality.,@repo/README.md:L77|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0004,3626263b5a49,IN,SEC-RT007-0004,UNIT-RT007-0001,,
40,Chirality separates the instruction root from the working root.,@repo/README.md:L88|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,7eb20ae607ae,IN,SEC-RT007-0005,UNIT-RT007-0001,,
41,"The instruction root contains release-managed instructions, governance documents, skills, tools, and bootstrap files.",@repo/README.md:L90|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,94b1045e4893,IN,SEC-RT007-0005,UNIT-RT007-0001,,
42,The working root is the user-selected project filesystem where agents read and write governed state.,@repo/README.md:L90|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,5048c1574613,IN,SEC-RT007-0005,UNIT-RT007-0001,,
43,Authoritative project state is file-based.,@repo/README.md:L92|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,f533b09831c2,IN,SEC-RT007-0005,UNIT-RT007-0001,,
44,"Packages, deliverables, references, dependency registers, review records, snapshots, and publication outputs are readable as plain files.",@repo/README.md:L92|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,dc12fe4be03e,IN,SEC-RT007-0005,UNIT-RT007-0001,,
45,"Authoritative project files are readable by humans, agents, and deterministic tools.",@repo/README.md:L92|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,cf8c403dcccf,IN,SEC-RT007-0005,UNIT-RT007-0001,,
46,Runtime convenience state may exist in the harness.,@repo/README.md:L92|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,861e04d9f88b,IN,SEC-RT007-0005,UNIT-RT007-0001,,
47,"Chat context, model memory, browser storage, local UI preferences, and application caches do not override governed project files.",@repo/README.md:L92|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,fd4fde28cdd7,IN,SEC-RT007-0005,UNIT-RT007-0001,,
48,Decisions not recorded in a versioned file do not exist for purposes of reliance.,@repo/README.md:L94|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0005,7f850ed692d5,IN,SEC-RT007-0005,UNIT-RT007-0001,,
49,Chirality is designed around the problem that model output can sound plausible while unsupported.,@repo/README.md:L100|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,0b75f0b4f03b,IN,SEC-RT007-0006,UNIT-RT007-0001,,
50,"The system response is to make warrant, authority, and uncertainty visible.",@repo/README.md:L100|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,6f1b957cc9de,IN,SEC-RT007-0006,UNIT-RT007-0001,,
51,Governed claims require mandatory provenance.,@repo/README.md:L104|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,6b82446512b5,IN,SEC-RT007-0006,UNIT-RT007-0001,,
52,Unknowns require explicit TBD markers.,@repo/README.md:L105|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,0c0d5226846a,IN,SEC-RT007-0006,UNIT-RT007-0001,,
53,Conflicts should be surfaced instead of silently resolved.,@repo/README.md:L106|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,e97c6ed54c0e,IN,SEC-RT007-0006,UNIT-RT007-0001,,
54,"Epistemic labels include FACT, ASSUMPTION, PROPOSAL, and TBD.",@repo/README.md:L107|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,f58daaffd36c,IN,SEC-RT007-0006,UNIT-RT007-0001,,
55,Human authority remains non-transferable.,@repo/README.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,acfc231f3b1a,IN,SEC-RT007-0006,UNIT-RT007-0001,,
56,"Agents can propose, extract, draft, reconcile, validate, and report.",@repo/README.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,c5637eddc573,IN,SEC-RT007-0006,UNIT-RT007-0001,,
57,"Humans decide, approve, adjudicate conflicts, accept residual risk, and issue work for reliance.",@repo/README.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,e86ed62dfcd3,IN,SEC-RT007-0006,UNIT-RT007-0001,,
58,"No agent may certify, approve, sign, seal, or issue professional work product.",@repo/README.md:L109|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,9b5cfdc51039,IN,SEC-RT007-0006,UNIT-RT007-0001,,
59,The invariant system is defined in docs/CONTRACT.md.,@repo/README.md:L111|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,0b2e5f4e8cc3,IN,SEC-RT007-0006,UNIT-RT007-0001,,
60,"The design basis and professional grounding are developed in docs/DBM_Agent_Instruction_Architecture.md, CHIRALITY_FRAMEWORK.md, and PROFESSIONAL_ENGINEERING.md.",@repo/README.md:L111|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0006,247dfe7cd9ec,IN,SEC-RT007-0006,UNIT-RT007-0001,,
61,Live registries and discovery tools should be used rather than static counts.,@repo/README.md:L117|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,229b7db94f3a,IN,SEC-RT007-0007,UNIT-RT007-0001,,
62,Agent sources are AGENTS.md and agents/AGENT_*.md.,@repo/README.md:L121|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,dc758981b5d5,IN,SEC-RT007-0007,UNIT-RT007-0001,,
63,Skill sources are skills/README.md plus immediate skills/*/SKILL.md folders.,@repo/README.md:L122|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,719a33888198,IN,SEC-RT007-0007,UNIT-RT007-0001,,
64,Tool sources use tools/REGISTRY.md as the curated contract and index surface.,@repo/README.md:L123|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,8fbbb194d4d3,IN,SEC-RT007-0007,UNIT-RT007-0001,,
65,Test discovery for the private canonical repo uses tools/validation/discover_test_surfaces.py.,@repo/README.md:L124|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,50fab7ff6603,IN,SEC-RT007-0007,UNIT-RT007-0001,,
66,Roadmap authority is docs/PLAN.md.,@repo/README.md:L125|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,c0efd417942c,IN,SEC-RT007-0007,UNIT-RT007-0001,,
67,"Agents are instruction contracts that specify role, authority, write scope, interaction surface, protocol, and output expectations.",@repo/README.md:L127|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,c6a9edac3f23,IN,SEC-RT007-0007,UNIT-RT007-0001,,
68,The Type 0 / Type 1 / Type 2 model is an authority model.,@repo/README.md:L127|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,c23e897699f6,IN,SEC-RT007-0007,UNIT-RT007-0001,,
69,The matrix in AGENTS.md is a governance and routing view.,@repo/README.md:L127|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,17f6dcac4121,IN,SEC-RT007-0007,UNIT-RT007-0001,,
70,TASK is the canonical bounded Type 2 execution shell.,@repo/README.md:L129|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,85840387f515,IN,SEC-RT007-0007,UNIT-RT007-0001,,
71,Skills are method packs that TASK can hydrate for recurring task shapes.,@repo/README.md:L129|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,b88060e6a8fb,IN,SEC-RT007-0007,UNIT-RT007-0001,,
72,"Tools are deterministic helpers for repeatable operations including scaffolding, validation, PDF/drawing processing, dependency analysis, publication assembly, source cataloging, and test-surface discovery.",@repo/README.md:L129|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0007,1422ccafea47,IN,SEC-RT007-0007,UNIT-RT007-0001,,
73,Maintainer changes should target the smallest authoritative surface that owns the behavior.,@repo/README.md:L135|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,5320e8df3579,IN,SEC-RT007-0008,UNIT-RT007-0001,,
74,"Agent role, authority, or routing changes go through AGENTS.md and agents/.",@repo/README.md:L137|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,932f2fa0c9ae,IN,SEC-RT007-0008,UNIT-RT007-0001,,
75,Recurring bounded method changes go through skills/ and require skill metadata validation.,@repo/README.md:L138|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,e6c2c6818972,IN,SEC-RT007-0008,UNIT-RT007-0001,,
76,Deterministic behavior changes go through tools/.,@repo/README.md:L139|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,c591532f7bee,IN,SEC-RT007-0008,UNIT-RT007-0001,,
77,tools/REGISTRY.md must be updated when a deterministic tool contract is part of the curated index.,@repo/README.md:L139|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,38e280917dbe,IN,SEC-RT007-0008,UNIT-RT007-0001,,
78,"Chirality-wide governance changes go through root docs/, not project-local docs.",@repo/README.md:L140|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,57d2af8c5098,IN,SEC-RT007-0008,UNIT-RT007-0001,,
79,App and product development changes happen in projects/chirality-app-dev/ before reviewed public-export material is promoted into root or export surfaces.,@repo/README.md:L141|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,06fcb7224f3f,IN,SEC-RT007-0008,UNIT-RT007-0001,,
80,OpenPipeStress or domain-pack material should be changed in its project or domain workspace by default.,@repo/README.md:L142|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,be4e9c2c505d,IN,SEC-RT007-0008,UNIT-RT007-0001,,
81,OpenPipeStress or domain-pack material should not be backfilled into root docs by default.,@repo/README.md:L142|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,78d68af79d4d,IN,SEC-RT007-0008,UNIT-RT007-0001,,
82,The public export manifest must be regenerated after any public-exported file changes.,@repo/README.md:L143|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,69901e061490,IN,SEC-RT007-0008,UNIT-RT007-0001,,
83,"When live folders, indexes, and narrative documents disagree, live registry or discovery surfaces are the starting point.",@repo/README.md:L145|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,9d57e08426ef,IN,SEC-RT007-0008,UNIT-RT007-0001,,
84,"Discrepancies between live folders, indexes, and narrative documents should be surfaced in the change.",@repo/README.md:L145|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0008,40f6dfbed5fa,IN,SEC-RT007-0008,UNIT-RT007-0001,,
85,projects/ and domains/ are private canonical-repo workspaces.,@repo/README.md:L151|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,a542fbdeb985,IN,SEC-RT007-0009,UNIT-RT007-0001,,
86,projects/ and domains/ are not part of the public chirality-app export.,@repo/README.md:L151|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,6400b19d5066,IN,SEC-RT007-0009,UNIT-RT007-0001,,
87,projects/chirality-app-dev/ is the current private development pathway for the next Chirality App version.,@repo/README.md:L153|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,306cc6d3c55c,IN,SEC-RT007-0009,UNIT-RT007-0001,,
88,"projects/chirality-app-dev/ contains project-local docs, execution material, examples, plans, provenance, and frontend source.",@repo/README.md:L153|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,8314c9fe22fd,IN,SEC-RT007-0009,UNIT-RT007-0001,,
89,The current projects/chirality-app-dev/ state should be treated as draft or pre-release development material.,@repo/README.md:L153|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,a2740478c20a,IN,SEC-RT007-0009,UNIT-RT007-0001,,
90,projects/chirality-piping/ is the OpenPipeStress project-local workspace.,@repo/README.md:L155|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,0244f13d5451,IN,SEC-RT007-0009,UNIT-RT007-0001,,
91,OpenPipeStress is a code-neutral piping flexibility and stress-analysis platform.,@repo/README.md:L155|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,a92203a0f001,IN,SEC-RT007-0009,UNIT-RT007-0001,,
92,"OpenPipeStress has project-local governance, docs, schemas, code, apps, tests, validation assets, execution material, plans, and provenance.",@repo/README.md:L155|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,50cbf359ecbe,IN,SEC-RT007-0009,UNIT-RT007-0001,,
93,The OpenPipeStress project tree is private to the canonical repo and is not exported through chirality-app.,@repo/README.md:L155|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,ca6f3db92932,IN,SEC-RT007-0009,UNIT-RT007-0001,,
94,"domains/piping-design/ is a private/manual domain pack for piping-design knowledge, decomposition state, vocabulary roots, local source corpora, and local indexes.",@repo/README.md:L157|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,6c7bdfa980ae,IN,SEC-RT007-0009,UNIT-RT007-0001,,
95,Large corpora and generated local indexes in domains/piping-design/ are intentionally excluded from git and public export.,@repo/README.md:L157|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0009,9821e284c2d7,IN,SEC-RT007-0009,UNIT-RT007-0001,,
96,root frontend/ is the public-exported runtime harness snapshot.,@repo/README.md:L163|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0010,610bb721cc92,IN,SEC-RT007-0010,UNIT-RT007-0001,,
97,The public chirality-app package can operate the instruction architecture against a selected project root through root frontend/.,@repo/README.md:L163|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0010,960b415d50db,IN,SEC-RT007-0010,UNIT-RT007-0001,,
98,Future Chirality App product and frontend development should be oriented around projects/chirality-app-dev/.,@repo/README.md:L165|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0010,b82ff4197d21,IN,SEC-RT007-0010,UNIT-RT007-0001,,
99,root frontend/ implementation details should not be treated as the long-term architecture contract.,@repo/README.md:L165|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0010,8ad66b707534,IN,SEC-RT007-0010,UNIT-RT007-0001,,
100,"The durable source of truth is the instruction, governance, skill, tool, export, and project-development surface described in the README.",@repo/README.md:L165|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0010,7578af9d22b2,IN,SEC-RT007-0010,UNIT-RT007-0001,,
101,The public chirality-app export is controlled by exports/chirality-app/.,@repo/README.md:L171|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,007ad10045d7,IN,SEC-RT007-0011,UNIT-RT007-0001,,
102,The current public export profile includes the shared operating-system surface needed by the app package.,@repo/README.md:L171|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,ee9ced7950c8,IN,SEC-RT007-0011,UNIT-RT007-0001,,
103,"The public export profile includes root governance, bootstrap, and framing files.",@repo/README.md:L173|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,2bb3fc716fea,IN,SEC-RT007-0011,UNIT-RT007-0001,,
104,The public export profile includes .github/.,@repo/README.md:L174|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,3e23ea000461,IN,SEC-RT007-0011,UNIT-RT007-0001,,
105,The public export profile includes AGENTS.md.,@repo/README.md:L175|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,b4d42e930d9f,IN,SEC-RT007-0011,UNIT-RT007-0001,,
106,The public export profile includes agents/.,@repo/README.md:L176|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,d3687f906468,IN,SEC-RT007-0011,UNIT-RT007-0001,,
107,The public export profile includes skills/.,@repo/README.md:L177|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,963bbf24fd15,IN,SEC-RT007-0011,UNIT-RT007-0001,,
108,The public export profile includes tools/.,@repo/README.md:L178|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,23f188df9f98,IN,SEC-RT007-0011,UNIT-RT007-0001,,
109,The public export profile includes docs/.,@repo/README.md:L179|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,5485798182ca,IN,SEC-RT007-0011,UNIT-RT007-0001,,
110,The public export profile includes examples/.,@repo/README.md:L180|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,7d6917d723dd,IN,SEC-RT007-0011,UNIT-RT007-0001,,
111,The public export profile includes frontend/.,@repo/README.md:L181|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,c3a692c77cb3,IN,SEC-RT007-0011,UNIT-RT007-0001,,
112,The public export profile includes init/.,@repo/README.md:L182|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,01f277fa0522,IN,SEC-RT007-0011,UNIT-RT007-0001,,
113,The current public export profile excludes private or local-only workspace content.,@repo/README.md:L184|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,a9703fdbe3b3,IN,SEC-RT007-0011,UNIT-RT007-0001,,
114,The public export profile excludes .archive/.,@repo/README.md:L186|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,3f158f4714dd,IN,SEC-RT007-0011,UNIT-RT007-0001,,
115,The public export profile excludes projects/.,@repo/README.md:L187|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,fe4b74dbdfd3,IN,SEC-RT007-0011,UNIT-RT007-0001,,
116,The public export profile excludes domains/.,@repo/README.md:L188|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,d81353d38751,IN,SEC-RT007-0011,UNIT-RT007-0001,,
117,The public export profile excludes plans/.,@repo/README.md:L189|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,cfe3e77fdce1,IN,SEC-RT007-0011,UNIT-RT007-0001,,
118,The public export profile excludes exports/.,@repo/README.md:L190|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,ba6650704797,IN,SEC-RT007-0011,UNIT-RT007-0001,,
119,The public export profile excludes migration records.,@repo/README.md:L191|domains/chirality/_Decomposition/source_review_html/SRC-README.html#SEC-RT007-0011,7994994d115f,IN,SEC-RT007-0011,UNIT-RT007-0001,,
